194.401,186.95,178.297,229.145,197.137,212.515,161.142
191.973,184.188,178.012,231.344,196.016,214.878,163.964
179.855,171.413,165.204,222.5,188.517,204.777,151.515
236.532,231.56,225.739,255.635,218.931,224.149,183.379
224.956,216.196,210.82,232.591,217.881,220.789,170.939
228.534,219.774,209.074,238.15,209.805,218.954,174.792
161.001,156.073,149.941,181.18,149.495,157.921,130.181
