LIN7C-HTR2C,0
LIN7C-KCNJ4,0
SERPING1-SELE,0
SERPING1-SELP,0
GPHA2-EPHA6,0
IL18-IL18R1,0
IL18-IL18BP,0
IL18-IL18RAP,0
PTH-ADCYAP1R1,0
PTH-VIPR1,0
PTH-ADRB3,0
PTH-GPR84,0
PTH-LRP6,0
BMP3-ACVR2B,0
BMP3-BMPR1A,0
WNT3A-LGR5,0
WNT3A-LRP1,0
WNT3A-FZD2,0
WNT3A-FZD6,0
WNT3A-LRP6,0
WNT3A-RYK,0
WNT3A-FZD5,0
WNT3A-FZD3,0
WNT3A-ATP6AP2,0
APP-GRM7,0
APP-DCC,0
APP-NOTCH2,0
APP-LRP1,1
APP-LRP6,0
APP-SORL1,0
APP-FPR2,0
APP-RPSA,0
APP-TNFRSF21,0
APP-AGER,0
APP-PTGER2,0
APP-APLP2,0
WNT7A-LRP6,0
WNT7A-FZD5,0
WNT7A-LDLR,0
WNT7A-FZD9,0
WNT7A-FZD10,0
DKK2-LRP6,0
WIF1-RYK,0
CXCL13-GRM7,0
CXCL13-CCR10,0
CXCL13-CXCR5,0
GDF6-BMPR1A,0
NODAL-SMAD3,0
NODAL-ACVR2B,0
NODAL-ACVR1B,0
NODAL-ACVR1C,0
SST-GRM7,0
SST-SSTR2,0
SST-SSTR3,0
CALM3-GRM7,0
CALM3-EGFR,0
CALM3-SELL,0
CALM3-KCNQ3,0
CALM3-MYLK,0
CALM3-PDE1A,0
CALM3-PDE1C,0
CALM3-GP6,0
CALM3-SCN10A,0
CALM3-AQP6,0
CALM3-AQP1,0
CALM3-SCN4A,0
CALM3-AR,0
CALM3-TRPC5,0
CALM3-CACNA1C,0
TFF1-FCRL4,0
S100A1-TLR4,0
S100A1-AGER,0
S100A1-TRPM3,0
S100A1-RYR1,0
SCGB3A1-NOTCH3,0
SCGB3A1-MARCO,0
HCRT-NPFFR2,0
HCRT-HCRTR1,0
SHANK1-SSTR2,0
WNT1-LRP6,0
WNT1-RYK,0
WNT1-ROR2,0
WNT1-FZD5,0
WNT1-FZD9,0
WNT1-FZD3,0
NTN3-NEO1,0
NTN3-CDON,0
FGF19-FGFR2,0
FGF19-FGFR3,0
FGF19-KLB,0
DRAXIN-DCC,0
ARPC5-LDLR,0
TGFA-EGFR,1
TGFA-ERBB4,0
TGFA-ERBB2,0
TGFA-ERBB3,0
COL6A3-ITGA2,0
CXCL3-GRM7,0
CXCL3-CXCR2,0
CXCL5-GRM7,0
CXCL5-CXCR2,0
PPBP-GRM7,0
PPBP-CXCR2,0
PF4-GRM7,0
PF4-FGFR2,0
PF4-LRP1,0
PF4-SDC2,0
PF4-LDLR,0
PF4-THBD,0
PF4-PROCR,0
UCN-CRHR2,0
UCN-CRHR1,0
LIPH-LPAR1,0
LIPH-LPAR2,0
CAMP-EGFR,0
CAMP-FPR2,0
IL15-IL2RG,0
IL15-IL15RA,0
SCGB3A2-MARCO,0
IL3-CSF2RB,0
IL3-IL3RA,0
COL1A2-ITGB3,0
COL1A2-CD36,0
COL1A2-ITGA2,0
COL1A2-CD93,0
COL1A2-ITGA11,0
COL1A2-ITGA2B,0
DEFB1-CCR6,0
ARF6-SMAP1,0
JAM3-ITGB2,0
HSP90B1-ERBB2,0
HSP90B1-LRP1,0
HSP90B1-ASGR1,0
HSP90B1-TLR4,0
HSP90B1-TLR9,0
COL6A2-ITGA2,0
ANGPTL4-GPIHBP1,0
ANGPTL4-TIE1,0
FADD-FAS,0
DEFB4A-TLR4,0
CD14-ITGB2,0
CD14-ITGA4,0
CD14-TLR6,0
CD14-TLR4,0
CD14-RIPK1,0
CD14-TLR9,0
COL3A1-ITGA2,0
COL3A1-DDR2,0
COL3A1-DDR1,0
NLGN2-NRXN1,0
NLGN2-MDGA1,0
NLGN2-NRXN2,0
BMP1-BMPR1A,0
FGB-ITGB2,0
FGB-ITGAM,0
FGB-ITGB3,0
FGB-ITGA2B,0
FGB-TLR4,0
