0.374,0.448,0.222,0.097,0.33,0.281,0.315,0.222,0.404,0.449,0.315,0.236,0.386,0.312,0.315,0.116,0.213,0.347,0.373,0.111,0.787,0.249,0.233,0.144,0.184,0.201,0.23,0.241,0.166,0.158,0.022,0.177,0.152,0.197,0.185,0.047,0.282,0.205,0.288,0.155,0.285,0.083,70.785,75.67,99.138,26.628,75.862,99.617,24.617,98.851,30.172,50.383,0.383,26.341,50.958,49.713,24.042,100,0.096,71.456,75.766,56.034,100,0.383,26.149,24.042,43.87,53.544,0.192,99.904,0.096,75.096,0.575,99.904,0.192,56.992,0.575,2.969,99.138,75.958,0.575,0.096,49.713,26.341,47.031,0.096,78.065,0.383,25,44.54,100,99.904,23.276,100,42.912,50.479,74.042,0.192,52.107,77.969,75.096,27.778,0.67,75.383,0.575,26.341,51.054,23.946,50.096,99.904,99.808,23.851,69.444,0.096,75.958,72.51,22.989,99.904,28.161,77.011,72.989,75.958,49.425,99.904,23.851,25.766,2.778,73.18,53.544,25.766,0.096,100,75.096,22.893,42.146,100,99.138,23.084,52.49,98.851,58.333,77.778,99.904,0.096,0.192,98.563,52.203
0.351,0.466,0.202,0.098,0.332,0.319,0.307,0.202,0.374,0.432,0.315,0.253,0.376,0.325,0.315,0.126,0.201,0.357,0.36,0.111,0.776,0.22,0.239,0.144,0.207,0.207,0.218,0.26,0.13,0.158,0.025,0.162,0.144,0.172,0.176,0.047,0.251,0.228,0.281,0.142,0.294,0.09,73.316,75.222,99.746,27.446,77.891,99.873,23.634,99.619,22.363,56.925,0.508,27.446,49.936,50.191,26.048,100,0.127,80.94,75.349,50.318,100,0.508,24.142,26.048,47.522,52.732,0.381,99.365,0.127,73.571,0.254,99.746,0.381,46.76,0.254,0.635,99.746,80.94,0.254,0.127,50.191,21.22,50.445,0.127,71.919,0.762,23.888,46.125,100,99.746,23.253,100,47.268,49.936,80.178,0.381,46.633,72.808,79.416,24.651,0.508,74.333,0.254,27.446,52.732,24.015,56.417,99.238,99.873,23.761,73.571,0.127,77.128,71.41,23.888,99.365,24.651,73.825,73.825,77.128,47.776,98.348,31.639,24.396,3.304,74.333,52.732,29.479,0.127,100,79.416,23.253,47.522,100,99.746,25.286,44.854,99.365,50.318,74.333,99.746,0.127,0.381,99.746,51.97
0.348,0.459,0.242,0.1,0.299,0.3,0.31,0.242,0.39,0.407,0.311,0.282,0.365,0.311,0.311,0.115,0.224,0.352,0.378,0.125,0.784,0.226,0.233,0.164,0.165,0.194,0.231,0.231,0.174,0.148,0.024,0.16,0.152,0.226,0.178,0.057,0.241,0.228,0.261,0.129,0.262,0.093,78.899,69.801,99.694,27.141,69.113,100,22.783,100,25.153,58.41,1.606,25.612,45.642,52.676,25.382,99.847,0.076,74.006,75.841,49.312,99.847,0.229,23.318,25.382,47.936,52.294,0.306,100,0.076,73.93,0.153,99.694,0.306,50.306,0.153,0.382,99.694,73.853,0.153,0.076,52.676,26.376,45.795,0.076,81.575,0.459,24.083,51.07,99.847,99.771,23.7,100,50.459,47.171,77.599,0.229,54.664,72.171,75.229,28.976,0.229,67.966,0.153,25.612,52.523,26.529,43.502,99.771,99.771,25.994,74.924,0.076,76.911,78.823,25.459,100,25.153,80.734,79.969,76.911,48.547,98.394,29.205,23.242,2.523,67.737,52.294,22.171,0.076,99.847,75.229,25.917,47.706,100,99.694,24.771,54.74,100,56.498,74.083,99.771,0.076,0.306,99.694,52.523
0.308,0.48,0.165,0.063,0.356,0.286,0.37,0.165,0.344,0.432,0.286,0.282,0.431,0.286,0.286,0.112,0.238,0.311,0.427,0.095,0.825,0.252,0.216,0.14,0.215,0.2,0.215,0.232,0.09,0.097,0.011,0.14,0.168,0.147,0.181,0.033,0.257,0.252,0.275,0.121,0.314,0.074,77.558,69.735,100,28.882,62.347,99.96,23.192,99.96,26.827,48.163,0.079,25.998,48.123,56.578,29.119,99.921,0.04,76.452,79.85,47.373,99.842,0.079,23.706,29.119,48.716,50.533,0.079,99.881,0.04,75.583,0.119,100,0.079,53.892,0.119,0.237,100,77.993,0.119,0.04,56.578,29.316,47.452,0.04,75.306,0.079,24.417,51.245,99.921,100,25.721,99.96,51.6,46.898,71.474,0.158,62.031,76.926,76.175,24.141,0.158,70.96,0.119,25.998,59.186,26.393,41.09,99.881,99.842,25.326,76.412,0.04,72.778,75.148,24.97,99.881,23.35,83.998,78.467,72.778,49.348,99.881,25.405,23.35,1.501,70.921,50.533,21.849,0.04,99.921,76.175,25.563,50.454,99.96,100,33.149,54.129,99.96,49.664,72.501,100,0.04,0.237,100,59.186
0.389,0.46,0.27,0.088,0.27,0.358,0.217,0.27,0.425,0.566,0.243,0.19,0.296,0.442,0.243,0.088,0.155,0.469,0.314,0.106,0.823,0.187,0.298,0.129,0.178,0.156,0.138,0.316,0.244,0.133,0.027,0.16,0.12,0.267,0.133,0.044,0.236,0.16,0.164,0.147,0.244,0.08,71.681,76.991,98.673,22.566,77.876,100,25.221,100,26.549,55.31,0.885,22.124,43.363,49.115,19.912,98.23,0.442,74.336,73.894,52.655,99.558,0.885,25.664,19.912,40.708,56.637,0.885,100,0.442,75.221,1.77,99.558,0.885,50.885,1.77,1.327,99.558,74.336,1.77,0.442,49.115,29.646,42.92,0.442,74.779,0.885,23.894,46.018,98.23,99.115,23.451,100,46.46,43.363,69.912,1.327,52.655,76.106,73.894,22.124,1.327,79.204,1.77,22.124,57.965,23.451,46.903,99.115,98.23,21.681,68.142,0.442,73.894,72.124,23.451,100,27.434,73.451,69.027,73.894,45.575,99.115,44.69,24.336,16.814,75.664,56.637,24.336,0.442,98.23,73.894,23.451,45.575,100,99.558,18.584,54.425,100,56.637,77.434,99.115,0.442,2.212,98.673,57.965
0.378,0.444,0.236,0.122,0.32,0.28,0.314,0.236,0.405,0.422,0.341,0.237,0.368,0.305,0.341,0.125,0.203,0.34,0.354,0.137,0.753,0.25,0.207,0.158,0.178,0.21,0.223,0.226,0.173,0.177,0.034,0.179,0.146,0.207,0.181,0.062,0.268,0.209,0.275,0.153,0.275,0.089,68.744,78.002,99.267,26.123,74.519,99.358,23.831,99.908,29.514,51.696,0.55,26.031,51.971,50.229,23.556,100,0.092,81.852,79.285,53.804,100,0.275,25.39,23.556,42.988,52.796,0.183,99.725,0.092,74.06,0.55,99.725,0.183,54.812,1.742,0.275,99.908,81.852,1.742,0.092,50.229,25.848,46.838,0.092,74.885,0.458,24.656,45.005,100,99.725,22.365,100,43.355,50.779,71.494,0.183,54.079,77.452,79.743,28.414,0.275,78.002,0.55,26.031,54.537,25.481,47.754,99.725,100,23.74,69.386,0.092,76.535,68.378,23.556,99.725,28.598,71.861,70.119,76.535,48.671,99.725,22.548,26.489,2.475,74.794,52.796,25.39,0.092,100,79.743,23.19,41.888,99.908,99.908,27.223,47.204,99.358,53.804,76.719,99.725,0.092,0.183,99.267,54.445
0.345,0.465,0.185,0.088,0.35,0.272,0.315,0.185,0.413,0.468,0.295,0.237,0.402,0.31,0.295,0.122,0.202,0.331,0.395,0.117,0.79,0.237,0.234,0.109,0.176,0.207,0.219,0.248,0.119,0.14,0.026,0.152,0.142,0.169,0.194,0.047,0.28,0.232,0.317,0.133,0.32,0.086,73.077,76.799,99.628,21.34,78.164,99.876,26.303,99.38,22.705,49.132,2.233,21.092,50.372,44.665,21.836,99.876,0.124,79.653,73.077,50.372,99.504,0.248,24.938,21.836,50.248,49.132,0.496,99.752,0.124,74.69,0.372,99.876,0.372,46.898,2.978,0.248,99.628,74.442,2.978,0.124,44.665,20.471,52.854,0.124,72.084,0.372,26.303,49.752,100,100,28.288,99.876,49.38,50.372,70.347,0.248,45.533,75.558,76.675,21.464,0.248,75.186,0.372,21.092,44.665,25.558,54.218,99.752,100,27.916,73.573,0.124,77.171,73.201,26.551,99.752,24.938,70.596,73.325,77.171,50,100,20.72,24.938,0.372,75.806,49.132,28.412,0.124,100,76.675,26.055,50.248,99.504,99.628,17.494,47.891,99.38,46.774,75.186,100,0.124,0.372,99.628,50.993
0.371,0.435,0.246,0.102,0.319,0.308,0.298,0.246,0.393,0.432,0.298,0.269,0.358,0.326,0.298,0.11,0.186,0.366,0.376,0.129,0.788,0.245,0.229,0.137,0.186,0.19,0.193,0.255,0.17,0.152,0.024,0.166,0.117,0.201,0.165,0.046,0.27,0.266,0.246,0.149,0.284,0.094,71.124,75.388,99.612,25.581,74.806,99.322,24.806,99.322,28.198,55.233,0.388,28.004,53.295,51.647,23.934,99.709,0.097,77.907,77.713,53.101,99.709,0.388,28.198,23.934,44.089,53.779,0.194,99.806,0.097,74.419,0.388,99.612,0.194,54.36,0.581,0.678,99.612,81.202,0.581,0.097,51.647,26.647,48.256,0.097,76.841,0.872,23.74,44.864,100,100,24.031,99.806,44.283,51.647,76.841,0.194,54.651,76.357,77.616,23.547,0.388,77.616,0.388,28.004,53.876,21.705,50.291,99.806,100,22.578,71.027,0.097,77.035,71.318,21.318,99.806,26.744,74.516,71.124,77.035,48.547,100,32.558,26.066,0.388,74.031,53.779,24.709,0.097,100,77.616,22.384,44.089,99.322,99.612,23.837,49.612,99.322,50.194,75.969,100,0.097,0.194,99.612,54.845
0.374,0.449,0.219,0.094,0.331,0.262,0.301,0.219,0.437,0.449,0.293,0.257,0.387,0.32,0.293,0.104,0.198,0.354,0.387,0.116,0.802,0.232,0.227,0.159,0.154,0.186,0.211,0.25,0.151,0.141,0.021,0.166,0.144,0.182,0.163,0.045,0.286,0.227,0.239,0.145,0.311,0.073,75.404,74.739,99.525,21.842,78.253,99.62,25.261,100,28.205,52.707,0.285,24.217,52.327,48.433,21.368,100,0.095,83.001,73.409,53.371,100,0.285,26.781,21.368,47.768,52.042,0.19,99.62,0.095,74.074,0.665,99.62,0.19,53.751,0.665,0.57,100,73.219,0.665,0.095,48.433,26.686,46.724,0.095,75.119,0.19,25.071,46.344,99.905,99.905,23.362,100,47.863,49.288,76.733,0.19,52.612,75.309,73.314,27.92,0.76,76.068,0.665,24.217,50.712,24.881,47.483,99.43,99.905,24.406,74.644,0.095,74.834,73.884,23.837,99.62,27.92,74.264,74.074,74.834,48.908,99.905,23.077,24.786,3.419,75.024,52.042,23.742,0.095,99.905,73.314,24.406,46.344,100,100,21.842,51.377,99.62,54.511,75.973,99.905,0.095,0.19,99.525,50.237
0.346,0.467,0.21,0.099,0.324,0.3,0.298,0.21,0.402,0.452,0.303,0.245,0.371,0.328,0.303,0.115,0.199,0.355,0.369,0.123,0.786,0.237,0.249,0.119,0.185,0.213,0.2,0.259,0.13,0.155,0.028,0.182,0.155,0.185,0.175,0.048,0.234,0.245,0.294,0.156,0.276,0.097,73.039,76.961,100,26.838,76.103,99.755,26.471,99.755,24.51,50.735,0.245,27.696,50.613,47.426,25.123,99.877,0.123,76.838,78.186,50,99.877,0.245,25.368,25.123,48.284,50.245,0.245,99.632,0.123,74.755,0.368,100,0.245,45.711,0.368,0.49,100,79.412,0.368,0.123,47.426,24.02,51.348,0.123,70.221,0.245,24.632,49.51,99.877,100,23.652,99.877,49.51,49.142,73.284,0.49,47.672,75.245,78.309,24.632,0.49,78.676,0.368,27.696,50.368,20.588,54.167,98.897,99.877,23.162,73.039,0.123,74.387,70.956,23.529,99.755,25.368,72.672,71.324,74.387,49.632,98.407,27.941,24.755,4.534,75.123,50.245,26.348,0.123,99.877,78.309,23.162,50.858,99.755,100,24.02,46.078,99.755,48.284,75.123,100,0.123,0.735,100,50.49
