_,FGF4_CD47,#N/A,,
_,FGF4_CXCR1,#N/A,,
_,FGF4_IL2RA,#N/A,,
_,FGF4_CD53,#N/A,,
_,FGF4_SDC4,#N/A,,
_,FGF4_IL13RA1,#N/A,,
_,FGF4_IL5RA,#N/A,,
_,FGF4_LSR,#N/A,,
_,FGF4_BAMBI,#N/A,,
_,FGF4_HTR1F,#N/A,,
_,FGF4_HTR1D,#N/A,,
_,FGF4_HTR4,#N/A,,
_,FGF4_HTR1B,#N/A,,
_,FGF4_HTR2B,#N/A,,
_,FGF4_MTNR1B,#N/A,,
_,FGF4_GP1BA,#N/A,,
_,FGF4_GRPR,#N/A,,
_,FGF4_BRS3,#N/A,,
_,FGF4_NMBR,#N/A,,
_,FGF4_LMBR1L,#N/A,,
_,FGF4_PTPRG,#N/A,,
_,FGF4_COL17A1,#N/A,,
_,FGF4_SPN,#N/A,,
_,FGF4_ROBO2,#N/A,,
_,FGF4_GALR1,#N/A,,
_,FGF4_ROBO1,#N/A,,
_,FGF4_BOC,#N/A,,
_,FGF4_HRH1,#N/A,,
_,FGF4_F11R,#N/A,,
_,FGF4_SCN4A,#N/A,,
_,FGF4_CRHR1,#N/A,,
_,FGF4_ZNRF3,#N/A,,
_,FGF4_KCNJ4,#N/A,,
_,FGF4_TNFRSF4,#N/A,,
_,FGF4_FPR2,#N/A,,
_,FGF4_CCBE1,#N/A,,
_,FGF4_MUC5AC,#N/A,,
_,FGF4_HCRTR1,#N/A,,
_,FGF4_HCRTR2,#N/A,,
_,FGF4_ADGRL1,#N/A,,
_,FGF4_CXCR6,#N/A,,
_,FGF4_LPAR1,#N/A,,
_,FGF4_LPAR2,#N/A,,
_,FGF4_GAS1,#N/A,,
_,FGF4_GPIHBP1,#N/A,,
_,FGF4_OPRL1,#N/A,,
_,FGF4_TRHR,#N/A,,
_,FGF4_S1PR5,#N/A,,
_,FGF4_ADRA2B,#N/A,,
_,FGF4_TACR2,#N/A,,
_,FGF4_SCN5A,#N/A,,
_,FGF4_KLRG2,#N/A,,
_,FGF4_CCKBR,#N/A,,
_,FGF4_MAGED1,#N/A,,
_,FGF4_CLDN4,#N/A,,
_,FGF4_TNFRSF11A,#N/A,,
_,FGF4_HFE,#N/A,,
_,FGF4_FFAR2,#N/A,,
_,FGF4_KCND1,#N/A,,
_,FGF4_MLNR,#N/A,,
_,FGF4_APLP1,#N/A,,
_,FGF4_S1PR4,#N/A,,
_,FGF4_CANX,#N/A,,
_,FGF4_F2RL3,#N/A,,
_,FGF4_GALR3,#N/A,,
_,FGF4_MAS1,#N/A,,
_,FGF4_HRH4,#N/A,,
_,FGF4_EDAR,#N/A,,
_,FGF4_NRXN2,#N/A,,
_,FGF4_CACNA1C,#N/A,,
_,FGF4_NTRK2,#N/A,,
_,FGF4_CCKAR,#N/A,,
_,FGF4_F2RL2,#N/A,,
_,FGF4_F2RL1,#N/A,,
_,FGF4_PTGER4,#N/A,,
_,FGF4_ROBO4,#N/A,,
_,FGF4_CHRM1,#N/A,,
_,FGF4_P2RY12,#N/A,,
_,FGF4_GPR39,#N/A,,
_,FGF4_IFNLR1,#N/A,,
_,FGF4_IL20RB,#N/A,,
_,FGF4_ADIPOR1,#N/A,,
_,FGF4_TRPV6,#N/A,,
_,FGF4_NECTIN4,#N/A,,
_,FGF4_CNR2,#N/A,,
_,FGF4_GPR35,#N/A,,
_,ST6GAL1_CX3CR1,#N/A,,
_,ST6GAL1_MTNR1A,#N/A,,
_,ST6GAL1_FPR3,#N/A,,
_,ST6GAL1_TNFRSF1B,#N/A,,
_,ST6GAL1_GPR20,#N/A,,
_,ST6GAL1_CXCR2,#N/A,,
_,ST6GAL1_CHRM3,#N/A,,
_,ST6GAL1_ACKR2,#N/A,,
_,ST6GAL1_ACVRL1,#N/A,,
_,ST6GAL1_NPFFR1,#N/A,,
_,ST6GAL1_ROR2,#N/A,,
_,ST6GAL1_CCR1,#N/A,,
_,ST6GAL1_CCR10,#N/A,,
_,ST6GAL1_CD47,#N/A,,
_,ST6GAL1_CXCR1,#N/A,,
_,ST6GAL1_IL2RA,#N/A,,
_,ST6GAL1_CD53,#N/A,,
_,ST6GAL1_SDC4,#N/A,,
_,ST6GAL1_IL13RA1,#N/A,,
_,ST6GAL1_IL5RA,#N/A,,
_,ST6GAL1_LSR,#N/A,,
_,ST6GAL1_BAMBI,#N/A,,
_,ST6GAL1_HTR1F,#N/A,,
_,ST6GAL1_HTR1D,#N/A,,
_,ST6GAL1_HTR4,#N/A,,
_,ST6GAL1_HTR1B,#N/A,,
_,ST6GAL1_HTR2B,#N/A,,
_,ST6GAL1_MTNR1B,#N/A,,
_,ST6GAL1_GP1BA,#N/A,,
_,ST6GAL1_GRPR,#N/A,,
_,ST6GAL1_BRS3,#N/A,,
_,ST6GAL1_NMBR,#N/A,,
_,ST6GAL1_LMBR1L,#N/A,,
_,ST6GAL1_PTPRG,#N/A,,
_,ST6GAL1_COL17A1,#N/A,,
_,ST6GAL1_SPN,#N/A,,
_,ST6GAL1_ROBO2,#N/A,,
_,ST6GAL1_GALR1,#N/A,,
_,ST6GAL1_ROBO1,#N/A,,
_,ST6GAL1_BOC,#N/A,,
_,ST6GAL1_HRH1,#N/A,,
_,ST6GAL1_F11R,#N/A,,
_,ST6GAL1_SCN4A,#N/A,,
_,ST6GAL1_ZNRF3,#N/A,,
_,ST6GAL1_KCNJ4,#N/A,,
_,ST6GAL1_TNFRSF4,#N/A,,
_,ST6GAL1_FPR2,#N/A,,
_,ST6GAL1_CCBE1,#N/A,,
_,ST6GAL1_ESR1,#N/A,,
_,ST6GAL1_MUC5AC,#N/A,,
_,ST6GAL1_HCRTR1,#N/A,,
_,ST6GAL1_HCRTR2,#N/A,,
_,ST6GAL1_ADGRL1,#N/A,,
_,ST6GAL1_CXCR6,#N/A,,
_,ST6GAL1_LPAR1,#N/A,,
_,ST6GAL1_LPAR2,#N/A,,
_,ST6GAL1_GAS1,#N/A,,
_,ST6GAL1_GPIHBP1,#N/A,,
_,ST6GAL1_OPRL1,#N/A,,
_,ST6GAL1_TRHR,#N/A,,
_,ST6GAL1_S1PR5,#N/A,,
_,ST6GAL1_ADRA2B,#N/A,,
_,ST6GAL1_TACR2,#N/A,,
_,ST6GAL1_SCN5A,#N/A,,
_,ST6GAL1_KLRG2,#N/A,,
_,ST6GAL1_CCKBR,#N/A,,
_,ST6GAL1_MAGED1,#N/A,,
_,ST6GAL1_CLDN4,#N/A,,
_,ST6GAL1_TNFRSF11A,#N/A,,
_,ST6GAL1_HFE,#N/A,,
_,ST6GAL1_FFAR2,#N/A,,
_,ST6GAL1_PILRA,#N/A,,
_,ST6GAL1_KCND1,#N/A,,
_,ST6GAL1_MLNR,#N/A,,
_,ST6GAL1_APLP1,#N/A,,
_,ST6GAL1_CD79A,#N/A,,
_,ST6GAL1_S1PR4,#N/A,,
_,ST6GAL1_CANX,#N/A,,
_,ST6GAL1_F2RL3,#N/A,,
_,ST6GAL1_GALR3,#N/A,,
_,ST6GAL1_MAS1,#N/A,,
_,ST6GAL1_HRH4,#N/A,,
_,ST6GAL1_EDAR,#N/A,,
_,ST6GAL1_CD33,#N/A,,
_,ST6GAL1_NRXN2,#N/A,,
_,ST6GAL1_CACNA1C,#N/A,,
_,ST6GAL1_NTRK2,#N/A,,
_,ST6GAL1_CCKAR,#N/A,,
_,ST6GAL1_F2RL2,#N/A,,
_,ST6GAL1_F2RL1,#N/A,,
_,ST6GAL1_PTGER4,#N/A,,
_,ST6GAL1_ROBO4,#N/A,,
_,ST6GAL1_CHRM1,#N/A,,
_,ST6GAL1_P2RY12,#N/A,,
_,ST6GAL1_GPRC6A,#N/A,,
_,ST6GAL1_IFNLR1,#N/A,,
_,ST6GAL1_IL20RB,#N/A,,
_,ST6GAL1_ADIPOR1,#N/A,,
_,ST6GAL1_TRPV6,#N/A,,
_,ST6GAL1_NECTIN4,#N/A,,
_,ST6GAL1_CNR2,#N/A,,
_,ST6GAL1_GPR35,#N/A,,
_,NTN1_CX3CR1,#N/A,,
_,NTN1_MTNR1A,#N/A,,
_,NTN1_FPR3,#N/A,,
_,NTN1_TNFRSF1B,#N/A,,
_,NTN1_GPR20,#N/A,,
_,NTN1_CXCR2,#N/A,,
_,NTN1_CHRM3,#N/A,,
_,NTN1_ACKR2,#N/A,,
_,NTN1_ACVRL1,#N/A,,
_,NTN1_NPFFR1,#N/A,,
_,NTN1_ROR2,#N/A,,
_,NTN1_CCR1,#N/A,,
_,NTN1_CCR10,#N/A,,
_,NTN1_CD47,#N/A,,
_,NTN1_CXCR1,#N/A,,
_,NTN1_IL2RA,#N/A,,
_,NTN1_CD53,#N/A,,
_,NTN1_SDC4,#N/A,,
_,NTN1_IL13RA1,#N/A,,
_,NTN1_IL5RA,#N/A,,
_,NTN1_LSR,#N/A,,
_,NTN1_BAMBI,#N/A,,
_,NTN1_HTR1F,#N/A,,
_,NTN1_HTR1D,#N/A,,
_,NTN1_HTR4,#N/A,,
_,NTN1_HTR1B,#N/A,,
_,NTN1_HTR2B,#N/A,,
_,NTN1_MTNR1B,#N/A,,
_,NTN1_GP1BA,#N/A,,
_,NTN1_GRPR,#N/A,,
_,NTN1_BRS3,#N/A,,
_,NTN1_NMBR,#N/A,,
_,NTN1_LMBR1L,#N/A,,
_,NTN1_PTPRG,#N/A,,
_,NTN1_COL17A1,#N/A,,
_,NTN1_SPN,#N/A,,
_,NTN1_ROBO2,#N/A,,
_,NTN1_GALR1,#N/A,,
_,NTN1_ROBO1,#N/A,,
_,NTN1_BOC,#N/A,,
_,NTN1_HRH1,#N/A,,
_,NTN1_F11R,#N/A,,
_,NTN1_SCN4A,#N/A,,
_,NTN1_CRHR1,#N/A,,
_,NTN1_ZNRF3,#N/A,,
_,NTN1_KCNJ4,#N/A,,
_,NTN1_TNFRSF4,#N/A,,
_,NTN1_FPR2,#N/A,,
_,NTN1_CCBE1,#N/A,,
_,NTN1_MUC5AC,#N/A,,
_,NTN1_HCRTR1,#N/A,,
_,NTN1_HCRTR2,#N/A,,
_,NTN1_ADGRL1,#N/A,,
_,NTN1_CXCR6,#N/A,,
_,NTN1_LPAR1,#N/A,,
_,NTN1_LPAR2,#N/A,,
_,NTN1_GAS1,#N/A,,
_,NTN1_GPIHBP1,#N/A,,
_,NTN1_OPRL1,#N/A,,
_,NTN1_TRHR,#N/A,,
_,NTN1_S1PR5,#N/A,,
_,NTN1_ADRA2B,#N/A,,
_,NTN1_TACR2,#N/A,,
_,NTN1_SCN5A,#N/A,,
_,NTN1_KLRG2,#N/A,,
_,NTN1_CCKBR,#N/A,,
_,NTN1_MAGED1,#N/A,,
_,NTN1_CLDN4,#N/A,,
_,NTN1_TNFRSF11A,#N/A,,
_,NTN1_HFE,#N/A,,
_,NTN1_FFAR2,#N/A,,
_,NTN1_KCND1,#N/A,,
_,NTN1_MLNR,#N/A,,
_,NTN1_APLP1,#N/A,,
_,NTN1_S1PR4,#N/A,,
_,NTN1_CANX,#N/A,,
_,NTN1_F2RL3,#N/A,,
_,NTN1_GALR3,#N/A,,
_,NTN1_MAS1,#N/A,,
_,NTN1_HRH4,#N/A,,
_,NTN1_EDAR,#N/A,,
_,NTN1_CD33,#N/A,,
_,NTN1_NRXN2,#N/A,,
_,NTN1_CACNA1C,#N/A,,
_,NTN1_NTRK2,#N/A,,
_,NTN1_CCKAR,#N/A,,
_,NTN1_F2RL2,#N/A,,
_,NTN1_F2RL1,#N/A,,
_,NTN1_PTGER4,#N/A,,
_,NTN1_ROBO4,#N/A,,
_,NTN1_CHRM1,#N/A,,
_,NTN1_P2RY12,#N/A,,
_,NTN1_GPRC6A,#N/A,,
_,NTN1_GPR39,#N/A,,
_,NTN1_IFNLR1,#N/A,,
_,NTN1_IL20RB,#N/A,,
_,NTN1_ADIPOR1,#N/A,,
_,NTN1_TRPV6,#N/A,,
_,NTN1_NECTIN4,#N/A,,
_,NTN1_CNR2,#N/A,,
_,NTN1_GPR35,#N/A,,
_,SCT_CX3CR1,#N/A,,
_,SCT_MTNR1A,#N/A,,
_,SCT_FPR3,#N/A,,
_,SCT_TNFRSF1B,#N/A,,
_,SCT_CXCR2,#N/A,,
_,SCT_CHRM3,#N/A,,
_,SCT_ACKR2,#N/A,,
_,SCT_ACVRL1,#N/A,,
_,SCT_NPFFR1,#N/A,,
_,SCT_ROR2,#N/A,,
_,SCT_CCR1,#N/A,,
_,SCT_CCR5,#N/A,,
_,SCT_CCR10,#N/A,,
_,SCT_CD47,#N/A,,
_,SCT_CXCR1,#N/A,,
_,SCT_IL2RA,#N/A,,
_,SCT_CD53,#N/A,,
_,SCT_SDC4,#N/A,,
_,SCT_IL13RA1,#N/A,,
_,SCT_IL5RA,#N/A,,
_,SCT_LSR,#N/A,,
_,SCT_BAMBI,#N/A,,
_,SCT_HTR1F,#N/A,,
_,SCT_HTR1D,#N/A,,
_,SCT_HTR4,#N/A,,
_,SCT_HTR1B,#N/A,,
_,SCT_HTR2B,#N/A,,
_,SCT_MTNR1B,#N/A,,
_,SCT_GP1BA,#N/A,,
_,SCT_GRPR,#N/A,,
_,SCT_BRS3,#N/A,,
_,SCT_NMBR,#N/A,,
_,SCT_LMBR1L,#N/A,,
_,SCT_PTPRG,#N/A,,
_,SCT_COL17A1,#N/A,,
_,SCT_SPN,#N/A,,
_,SCT_ROBO2,#N/A,,
_,SCT_GALR1,#N/A,,
_,SCT_ROBO1,#N/A,,
_,SCT_BOC,#N/A,,
_,SCT_HRH1,#N/A,,
_,SCT_F11R,#N/A,,
_,SCT_SCN4A,#N/A,,
_,SCT_CRHR1,#N/A,,
_,SCT_ZNRF3,#N/A,,
_,SCT_KCNJ4,#N/A,,
_,SCT_TNFRSF4,#N/A,,
_,SCT_FPR2,#N/A,,
_,SCT_CCBE1,#N/A,,
_,SCT_MUC5AC,#N/A,,
_,SCT_HCRTR1,#N/A,,
_,SCT_HCRTR2,#N/A,,
_,SCT_ADGRL1,#N/A,,
_,SCT_CXCR6,#N/A,,
_,SCT_LPAR1,#N/A,,
_,SCT_LPAR2,#N/A,,
_,SCT_GAS1,#N/A,,
_,SCT_GPIHBP1,#N/A,,
_,SCT_OPRL1,#N/A,,
_,SCT_TRHR,#N/A,,
_,SCT_S1PR5,#N/A,,
_,SCT_ADRA2B,#N/A,,
_,SCT_TACR2,#N/A,,
_,SCT_SCN5A,#N/A,,
_,SCT_KLRG2,#N/A,,
_,SCT_CCKBR,#N/A,,
_,SCT_MAGED1,#N/A,,
_,SCT_CLDN4,#N/A,,
_,SCT_TNFRSF11A,#N/A,,
_,SCT_HFE,#N/A,,
_,SCT_FFAR2,#N/A,,
_,SCT_KCND1,#N/A,,
_,SCT_MLNR,#N/A,,
_,SCT_APLP1,#N/A,,
_,SCT_S1PR4,#N/A,,
_,SCT_CANX,#N/A,,
_,SCT_F2RL3,#N/A,,
_,SCT_GALR3,#N/A,,
_,SCT_MAS1,#N/A,,
_,SCT_HRH4,#N/A,,
_,SCT_EDAR,#N/A,,
_,SCT_NRXN2,#N/A,,
_,SCT_CACNA1C,#N/A,,
_,SCT_NTRK2,#N/A,,
_,SCT_CCKAR,#N/A,,
_,SCT_F2RL2,#N/A,,
_,SCT_F2RL1,#N/A,,
_,SCT_PTGER4,#N/A,,
_,SCT_ROBO4,#N/A,,
_,SCT_CHRM1,#N/A,,
_,SCT_P2RY12,#N/A,,
_,SCT_GPR39,#N/A,,
_,SCT_IFNLR1,#N/A,,
_,SCT_IL20RB,#N/A,,
_,SCT_ADIPOR1,#N/A,,
_,SCT_TRPV6,#N/A,,
_,SCT_NECTIN4,#N/A,,
_,SCT_CNR2,#N/A,,
_,SCT_GPR35,#N/A,,
_,FGF20_CX3CR1,#N/A,,
_,FGF20_MTNR1A,#N/A,,
_,FGF20_FPR3,#N/A,,
_,FGF20_TNFRSF1B,#N/A,,
_,FGF20_GPR20,#N/A,,
_,FGF20_CXCR2,#N/A,,
_,FGF20_CHRM3,#N/A,,
_,FGF20_ACKR2,#N/A,,
_,FGF20_ACVRL1,#N/A,,
_,FGF20_NPFFR1,#N/A,,
_,FGF20_ROR2,#N/A,,
_,FGF20_CCR1,#N/A,,
_,FGF20_CCR10,#N/A,,
_,FGF20_CD47,#N/A,,
_,FGF20_CXCR1,#N/A,,
_,FGF20_IL2RA,#N/A,,
_,FGF20_CD53,#N/A,,
_,FGF20_SDC4,#N/A,,
_,FGF20_IL13RA1,#N/A,,
_,FGF20_IL5RA,#N/A,,
_,FGF20_LSR,#N/A,,
_,FGF20_BAMBI,#N/A,,
_,FGF20_HTR1F,#N/A,,
_,FGF20_HTR1D,#N/A,,
_,FGF20_HTR4,#N/A,,
_,FGF20_HTR1B,#N/A,,
_,FGF20_HTR2B,#N/A,,
_,FGF20_MTNR1B,#N/A,,
_,FGF20_GP1BA,#N/A,,
_,FGF20_GRPR,#N/A,,
_,FGF20_BRS3,#N/A,,
_,FGF20_NMBR,#N/A,,
_,FGF20_LMBR1L,#N/A,,
_,FGF20_PTPRG,#N/A,,
_,FGF20_COL17A1,#N/A,,
_,FGF20_SPN,#N/A,,
_,FGF20_ROBO2,#N/A,,
_,FGF20_GALR1,#N/A,,
_,FGF20_ROBO1,#N/A,,
_,FGF20_BOC,#N/A,,
_,FGF20_HRH1,#N/A,,
_,FGF20_F11R,#N/A,,
_,FGF20_SCN4A,#N/A,,
_,FGF20_ZNRF3,#N/A,,
_,FGF20_KCNJ4,#N/A,,
_,FGF20_TNFRSF4,#N/A,,
_,FGF20_FPR2,#N/A,,
_,FGF20_CCBE1,#N/A,,
_,FGF20_ESR1,#N/A,,
_,FGF20_MUC5AC,#N/A,,
_,FGF20_HCRTR1,#N/A,,
_,FGF20_HCRTR2,#N/A,,
_,FGF20_ADGRL1,#N/A,,
_,FGF20_CXCR6,#N/A,,
_,FGF20_LPAR1,#N/A,,
_,FGF20_LPAR2,#N/A,,
_,FGF20_GAS1,#N/A,,
_,FGF20_GPIHBP1,#N/A,,
_,FGF20_OPRL1,#N/A,,
_,FGF20_TRHR,#N/A,,
_,FGF20_S1PR5,#N/A,,
_,FGF20_ADRA2B,#N/A,,
_,FGF20_TACR2,#N/A,,
_,FGF20_SCN5A,#N/A,,
_,FGF20_KLRG2,#N/A,,
_,FGF20_CCKBR,#N/A,,
_,FGF20_MAGED1,#N/A,,
_,FGF20_CLDN4,#N/A,,
_,FGF20_TNFRSF11A,#N/A,,
_,FGF20_HFE,#N/A,,
_,FGF20_FFAR2,#N/A,,
_,FGF20_PILRA,#N/A,,
_,FGF20_KCND1,#N/A,,
_,FGF20_MLNR,#N/A,,
_,FGF20_APLP1,#N/A,,
_,FGF20_CD79A,#N/A,,
_,FGF20_S1PR4,#N/A,,
_,FGF20_CANX,#N/A,,
_,FGF20_F2RL3,#N/A,,
_,FGF20_GALR3,#N/A,,
_,FGF20_MAS1,#N/A,,
_,FGF20_HRH4,#N/A,,
_,FGF20_EDAR,#N/A,,
_,FGF20_CD33,#N/A,,
_,FGF20_NRXN2,#N/A,,
_,FGF20_CACNA1C,#N/A,,
_,FGF20_NTRK2,#N/A,,
_,FGF20_CCKAR,#N/A,,
_,FGF20_F2RL2,#N/A,,
_,FGF20_F2RL1,#N/A,,
_,FGF20_PTGER4,#N/A,,
_,FGF20_ROBO4,#N/A,,
_,FGF20_CHRM1,#N/A,,
_,FGF20_P2RY12,#N/A,,
_,FGF20_GPRC6A,#N/A,,
_,FGF20_GPR39,#N/A,,
_,FGF20_IFNLR1,#N/A,,
_,FGF20_IL20RB,#N/A,,
_,FGF20_ADIPOR1,#N/A,,
_,FGF20_TRPV6,#N/A,,
_,FGF20_NECTIN4,#N/A,,
_,FGF20_CNR2,#N/A,,
_,FGF20_GPR35,#N/A,,
_,CEACAM6_CX3CR1,#N/A,,
_,CEACAM6_MTNR1A,#N/A,,
_,CEACAM6_FPR3,#N/A,,
_,CEACAM6_TNFRSF1B,#N/A,,
_,CEACAM6_GPR20,#N/A,,
_,CEACAM6_CXCR2,#N/A,,
_,CEACAM6_CHRM3,#N/A,,
_,CEACAM6_ACKR2,#N/A,,
_,CEACAM6_ACVRL1,#N/A,,
_,CEACAM6_NPFFR1,#N/A,,
_,CEACAM6_ROR2,#N/A,,
_,CEACAM6_CCR1,#N/A,,
_,CEACAM6_CCR10,#N/A,,
_,CEACAM6_CD47,#N/A,,
_,CEACAM6_CXCR1,#N/A,,
_,CEACAM6_IL2RA,#N/A,,
_,CEACAM6_CD53,#N/A,,
_,CEACAM6_SDC4,#N/A,,
_,CEACAM6_IL13RA1,#N/A,,
_,CEACAM6_IL5RA,#N/A,,
_,CEACAM6_LSR,#N/A,,
_,CEACAM6_BAMBI,#N/A,,
_,CEACAM6_HTR1F,#N/A,,
_,CEACAM6_HTR1D,#N/A,,
_,CEACAM6_HTR4,#N/A,,
_,CEACAM6_HTR1B,#N/A,,
_,CEACAM6_HTR2B,#N/A,,
_,CEACAM6_MTNR1B,#N/A,,
_,CEACAM6_GP1BA,#N/A,,
_,CEACAM6_GRPR,#N/A,,
_,CEACAM6_BRS3,#N/A,,
_,CEACAM6_NMBR,#N/A,,
_,CEACAM6_LMBR1L,#N/A,,
_,CEACAM6_PTPRG,#N/A,,
_,CEACAM6_COL17A1,#N/A,,
_,CEACAM6_SPN,#N/A,,
_,CEACAM6_ROBO2,#N/A,,
_,CEACAM6_GALR1,#N/A,,
_,CEACAM6_ROBO1,#N/A,,
_,CEACAM6_BOC,#N/A,,
_,CEACAM6_HRH1,#N/A,,
_,CEACAM6_F11R,#N/A,,
_,CEACAM6_SCN4A,#N/A,,
_,CEACAM6_ZNRF3,#N/A,,
_,CEACAM6_KCNJ4,#N/A,,
_,CEACAM6_TNFRSF4,#N/A,,
_,CEACAM6_FPR2,#N/A,,
_,CEACAM6_CCBE1,#N/A,,
_,CEACAM6_ESR1,#N/A,,
_,CEACAM6_MUC5AC,#N/A,,
_,CEACAM6_HCRTR1,#N/A,,
_,CEACAM6_HCRTR2,#N/A,,
_,CEACAM6_ADGRL1,#N/A,,
_,CEACAM6_CXCR6,#N/A,,
_,CEACAM6_LPAR1,#N/A,,
_,CEACAM6_LPAR2,#N/A,,
_,CEACAM6_GAS1,#N/A,,
_,CEACAM6_GPIHBP1,#N/A,,
_,CEACAM6_OPRL1,#N/A,,
_,CEACAM6_TRHR,#N/A,,
_,CEACAM6_S1PR5,#N/A,,
_,CEACAM6_ADRA2B,#N/A,,
_,CEACAM6_TACR2,#N/A,,
_,CEACAM6_SCN5A,#N/A,,
_,CEACAM6_KLRG2,#N/A,,
_,CEACAM6_CCKBR,#N/A,,
_,CEACAM6_MAGED1,#N/A,,
_,CEACAM6_CLDN4,#N/A,,
_,CEACAM6_TNFRSF11A,#N/A,,
_,CEACAM6_HFE,#N/A,,
_,CEACAM6_FFAR2,#N/A,,
_,CEACAM6_KCND1,#N/A,,
_,CEACAM6_MLNR,#N/A,,
_,CEACAM6_APLP1,#N/A,,
_,CEACAM6_CD79A,#N/A,,
_,CEACAM6_S1PR4,#N/A,,
_,CEACAM6_CANX,#N/A,,
_,CEACAM6_F2RL3,#N/A,,
_,CEACAM6_GALR3,#N/A,,
_,CEACAM6_MAS1,#N/A,,
_,CEACAM6_HRH4,#N/A,,
_,CEACAM6_EDAR,#N/A,,
_,CEACAM6_CD33,#N/A,,
_,CEACAM6_NRXN2,#N/A,,
_,CEACAM6_CACNA1C,#N/A,,
_,CEACAM6_NTRK2,#N/A,,
_,CEACAM6_CCKAR,#N/A,,
_,CEACAM6_F2RL2,#N/A,,
_,CEACAM6_F2RL1,#N/A,,
_,CEACAM6_PTGER4,#N/A,,
_,CEACAM6_ROBO4,#N/A,,
_,CEACAM6_CHRM1,#N/A,,
_,CEACAM6_P2RY12,#N/A,,
_,CEACAM6_GPRC6A,#N/A,,
_,CEACAM6_GPR39,#N/A,,
_,CEACAM6_IFNLR1,#N/A,,
_,CEACAM6_IL20RB,#N/A,,
_,CEACAM6_ADIPOR1,#N/A,,
_,CEACAM6_TRPV6,#N/A,,
_,CEACAM6_NECTIN4,#N/A,,
_,CEACAM6_CNR2,#N/A,,
_,CEACAM6_GPR35,#N/A,,
_,THPO_CX3CR1,#N/A,,
_,THPO_MTNR1A,#N/A,,
_,THPO_FPR3,#N/A,,
_,THPO_TNFRSF1B,#N/A,,
_,THPO_GPR20,#N/A,,
_,THPO_CXCR2,#N/A,,
_,THPO_CHRM3,#N/A,,
_,THPO_ACKR2,#N/A,,
_,THPO_ACVRL1,#N/A,,
_,THPO_NPFFR1,#N/A,,
_,THPO_ROR2,#N/A,,
_,THPO_CCR1,#N/A,,
_,THPO_CCR10,#N/A,,
_,THPO_CD47,#N/A,,
_,THPO_CXCR1,#N/A,,
_,THPO_IL2RA,#N/A,,
_,THPO_CD53,#N/A,,
_,THPO_SDC4,#N/A,,
_,THPO_IL13RA1,#N/A,,
_,THPO_IL5RA,#N/A,,
_,THPO_LSR,#N/A,,
_,THPO_BAMBI,#N/A,,
_,THPO_HTR1F,#N/A,,
_,THPO_HTR1D,#N/A,,
_,THPO_HTR4,#N/A,,
_,THPO_HTR1B,#N/A,,
_,THPO_HTR2B,#N/A,,
_,THPO_MTNR1B,#N/A,,
_,THPO_GP1BA,#N/A,,
_,THPO_GRPR,#N/A,,
_,THPO_BRS3,#N/A,,
_,THPO_NMBR,#N/A,,
_,THPO_LMBR1L,#N/A,,
_,THPO_PTPRG,#N/A,,
_,THPO_COL17A1,#N/A,,
_,THPO_SPN,#N/A,,
_,THPO_ROBO2,#N/A,,
_,THPO_GALR1,#N/A,,
_,THPO_ROBO1,#N/A,,
_,THPO_BOC,#N/A,,
_,THPO_HRH1,#N/A,,
_,THPO_F11R,#N/A,,
_,THPO_SCN4A,#N/A,,
_,THPO_ZNRF3,#N/A,,
_,THPO_KCNJ4,#N/A,,
_,THPO_TNFRSF4,#N/A,,
_,THPO_FPR2,#N/A,,
_,THPO_CCBE1,#N/A,,
_,THPO_ESR1,#N/A,,
_,THPO_MUC5AC,#N/A,,
_,THPO_HCRTR1,#N/A,,
_,THPO_HCRTR2,#N/A,,
_,THPO_ADGRL1,#N/A,,
_,THPO_CXCR6,#N/A,,
_,THPO_LPAR1,#N/A,,
_,THPO_LPAR2,#N/A,,
_,THPO_GAS1,#N/A,,
_,THPO_GPIHBP1,#N/A,,
_,THPO_OPRL1,#N/A,,
_,THPO_TRHR,#N/A,,
_,THPO_S1PR5,#N/A,,
_,THPO_ADRA2B,#N/A,,
_,THPO_TACR2,#N/A,,
_,THPO_SCN5A,#N/A,,
_,THPO_KLRG2,#N/A,,
_,THPO_CCKBR,#N/A,,
_,THPO_MAGED1,#N/A,,
_,THPO_CLDN4,#N/A,,
_,THPO_TNFRSF11A,#N/A,,
_,THPO_HFE,#N/A,,
_,THPO_FFAR2,#N/A,,
_,THPO_PILRA,#N/A,,
_,THPO_KCND1,#N/A,,
_,THPO_MLNR,#N/A,,
_,THPO_APLP1,#N/A,,
_,THPO_CD79A,#N/A,,
_,THPO_S1PR4,#N/A,,
_,THPO_CANX,#N/A,,
_,THPO_F2RL3,#N/A,,
_,THPO_GALR3,#N/A,,
_,THPO_MAS1,#N/A,,
_,THPO_HRH4,#N/A,,
_,THPO_EDAR,#N/A,,
_,THPO_CD33,#N/A,,
_,THPO_NRXN2,#N/A,,
_,THPO_CACNA1C,#N/A,,
_,THPO_NTRK2,#N/A,,
_,THPO_CCKAR,#N/A,,
_,THPO_F2RL2,#N/A,,
_,THPO_F2RL1,#N/A,,
_,THPO_PTGER4,#N/A,,
_,THPO_ROBO4,#N/A,,
_,THPO_CHRM1,#N/A,,
_,THPO_P2RY12,#N/A,,
_,THPO_GPRC6A,#N/A,,
_,THPO_GPR39,#N/A,,
