Ccl19_Ccr7,Bmp7_Bmpr1a,Bmp7_Bmpr1a
Ccl19_Ccrl2,Bmp7_Acvr1,Bmp7_Acvr1
Ccl19_Cxcr3,Bmp7_Acvrl1,#N/A
Ccl2_Ackr2,Ccl8_Ccr2,#N/A
Ccl2_Ackr4,Ccl8_Ccr5,#N/A
Ccl2_Ccr1,Ccl8_Ccr3,#N/A
Ccl2_Ccr10,Ccl8_Ccr1,#N/A
Ccl2_Ccr2,Ccl8_Ccr8,#N/A
Ccl2_Ccr3,Rarres2_Ccrl2,Rarres2_Ccrl2
Ccl2_Ccr4,Timp1_Lrp1,#N/A
Ccl2_Ccr5,Timp1_Itgb1,#N/A
Ccl20_Ccr6,Timp1_Cd63,Timp1_Cd63
Ccl20_Cxcr3,Wnt3a_Fzd6,Wnt3a_Fzd6
Ccl21a_Ackr2,Wnt3a_Fzd2,Wnt3a_Fzd2
Ccl21a_Ackr4,Wnt3a_Lrp5,#N/A
Ccl21a_Ccr7,Wnt3a_Fzd1,Wnt3a_Fzd1
Ccl21a_Cxcr3,Wnt3a_Fzd3,#N/A
Ccl21b_Ackr2,Wnt3a_Fzd8,Wnt3a_Fzd8
Ccl21b_Ackr4,Wnt3a_Lrp6,Wnt3a_Lrp6
Ccl21b_Ccr7,Wnt3a_Fzd5,Wnt3a_Fzd5
Ccl21b_Cxcr3,Wnt3a_Fzd7,Wnt3a_Fzd7
Ccl22_Ccr4,Wnt3a_Fzd4,#N/A
Ccl24_Ccr2,Wnt3a_Igf1r,#N/A
Ccl24_Ccr3,Wnt3a_Ptk7,#N/A
Ccl25_Ackr2,Wnt3a_Apcdd1,Wnt3a_Apcdd1
Ccl25_Ackr4,Psen2_Notch2,#N/A
Ccl25_Ccr10,Wnt2_Fzd2,#N/A
Ccl25_Ccr9,Wnt2_Lrp5,#N/A
Ccl26_Ccr1,Wnt2_Fzd1,Wnt2_Fzd1
Ccl26_Ccr2,Wnt2_Fzd3,#N/A
Ccl26_Ccr3,Wnt2_Fzd8,Wnt2_Fzd8
Ccl27a_Ackr2,Wnt2_Fzd5,Wnt2_Fzd5
Ccl27a_Ccr10,Wnt2_Fzd7,Wnt2_Fzd7
Ccl27b_Ackr2,Wnt2_Fzd9,Wnt2_Fzd9
Ccl27b_Ccr10,Wnt2_Fzd4,#N/A
Ccl28_Ackr2,Bmp5_Bmpr1b,#N/A
Ccl28_Ccr10,Bmp5_Bmpr2,#N/A
Ccl28_Ccr3,Bmp5_Bmpr1a,Bmp5_Bmpr1a
Ccl3_Ackr2,Wnt8a_Fzd1,#N/A
Ccl3_Ccr1,Wnt8a_Lrp6,#N/A
Ccl3_Ccr3,Wnt8a_Fzd5,#N/A
Ccl3_Ccr4,Wnt8a_Fzd7,#N/A
Ccl3_Ccr5,Wnt8a_Fzd4,#N/A
Ccl4_Ackr2,Wnt8a_Ptk7,#N/A
Ccl4_Ccr1,Plg_Lrp2,#N/A
Ccl4_Ccr3,Plg_Plgrkt,Plg_Plgrkt
Ccl4_Ccr5,Plg_Igf2r,#N/A
Ccl4_Ccr8,Plg_Itgb2,#N/A
Ccl5_Ackr2,Plg_Plaur,#N/A
Ccl5_Ackr4,Csf1_Csf1r,Csf1_Csf1r
Ccl5_Ccr1,Csf1_Flt4,#N/A
Ccl5_Ccr3,Ceacam16_Tectb,#N/A
Ccl5_Ccr4,Ceacam16_Tecta,#N/A
Ccl5_Ccr5,Dll1_Notch1,Dll1_Notch1
Ccl5_Cxcr3,Dll1_Notch3,Dll1_Notch3
Ccl5_Gpr75,Dll1_Notch2,Dll1_Notch2
Ccl5_Sdc1,Dll1_Notch4,#N/A
Ccl5_Sdc4,Mmp13_Lrp1,Mmp13_Lrp1
Ccl7_Ackr2,Lama5_Itgb4,#N/A
Ccl7_Ackr4,Lama5_Bcam,Lama5_Bcam
Ccl7_Ccr1,Hspa8_Aqp2,#N/A
Ccl7_Ccr10,Cd34_Sell,Cd34_Sell
Ccl7_Ccr2,Cd274_Pdcd1,Cd274_Pdcd1
Ccl7_Ccr3,Cd274_Cd80,Cd274_Cd80
Ccl7_Ccr5,Lnx2_Cd8a,#N/A
Ccl7_Cxcr3,Lnx2_Cxadr,#N/A
Cd14_Itga4,Il10_Il10ra,Il10_Il10ra
Cd14_Itgb1,Il10_Il10rb,Il10_Il10rb
Cd24a_Selp,Prl5a1_Prlr,#N/A
Cd274_Cd80,Pyy_Npy5r,Pyy_Npy5r
Cd274_Pdcd1,Pyy_Npy1r,Pyy_Npy1r
Cd34_Sell,Pyy_Dpp4,#N/A
Cd40lg_Cd40,Ppy_Npy2r,#N/A
Cd48_Cd2,Vtn_Itgav,Vtn_Itgav
Cd48_Cd244a,Vtn_Itgb5,#N/A
Cd5l_Cd5,Vtn_Itga8,Vtn_Itga8
Cd70_Cd27,Vtn_Plaur,Vtn_Plaur
Cd80_Cd28,Igfbp4_Lrp6,Igfbp4_Lrp6
Cd80_Ctla4,Ada_Dpp4,#N/A
Cd84_Cd84,Ada_Adora2b,#N/A
Cd86_Cd28,Ada_Adora1,#N/A
Cd86_Ctla4,Mmp9_Lrp1,Mmp9_Lrp1
Cdh1_Egfr,Mmp9_Ephb2,Mmp9_Ephb2
Cdh1_Igf1r,Mmp9_Cd44,Mmp9_Cd44
Cdh1_Itgae,Mmp9_Tlr9,#N/A
Cdh1_Itgb7,Mmp9_Tlr4,#N/A
Cdh1_Ptprf,Mmp9_Itgb2,#N/A
Cdh1_Ptprm,Prl3c1_Prlr,#N/A
Ceacam1_Havcr2,Mfng_Notch1,Mfng_Notch1
Ceacam2_Havcr2,Gdf9_Bmpr1b,Gdf9_Bmpr1b
Cel_Cxcr4,Gdf9_Acvr2a,Gdf9_Acvr2a
Cfh_Itgam,Gdf9_Bmpr2,Gdf9_Bmpr2
Cfh_Sell,Gdf9_Bmpr1a,Gdf9_Bmpr1a
Cga_Fshr,Gdf9_Tgfbr1,Gdf9_Tgfbr1
Cga_Lhcgr,Gdf9_Acvr1c,#N/A
Cga_Tshr,Gdf9_Acvr1b,#N/A
Cgn_F11r,Wnt9b_Lrp5,#N/A
Chad_Itga2,Wnt9b_Lrp6,#N/A
Chad_Itgb1,Wnt9b_Fzd5,#N/A
Clcf1_Cntfr,Tnfsf13_Tnfrsf17,Tnfsf13_Tnfrsf17
Clcf1_Crlf1,Tnfsf13_Tnfrsf13b,Tnfsf13_Tnfrsf13b
Clcf1_Il6st,Il3_Il4ra,#N/A
Clcf1_Lifr,Il3_Il2ra,#N/A
Clec4g_Lag3,Il3_Csf2rb2,Il3_Csf2rb2
Cntf_Cntfr,Il3_Il3ra,Il3_Il3ra
Cntf_Il6ra,Csf2_Sdc2,Csf2_Sdc2
Cntf_Il6st,Csf2_Csf1r,Csf2_Csf1r
Cntf_Lifr,Csf2_Csf2rb,Csf2_Csf2rb
Cntn2_Cntn1,Csf2_Csf2ra,Csf2_Csf2ra
Cntn2_Cntnap2,Csf2_Csf3r,Csf2_Csf3r
Cntn2_Nrcam,Cxcl16_Cxcr6,Cxcl16_Cxcr6
Cntn4_Ptprg,Ccl6_Ccr1,#N/A
Col11a1_Ddr1,Ccl4_Ackr2,Ccl4_Ackr2
Col14a1_Cd44,Ccl4_Ccr5,Ccl4_Ccr5
Col18a1_Gpc1,Ccl4_Ccr3,Ccl4_Ccr3
Col18a1_Gpc4,Ccl4_Ccr1,Ccl4_Ccr1
Col18a1_Itga5,Ccl4_Ccr8,Ccl4_Ccr8
Col18a1_Itgb1,Ccl9_Ccr1,#N/A
Col18a1_Kdr,Calm3_Grm7,#N/A
Col1a1_Cd36,Calm3_Scn10a,#N/A
Col1a1_Cd44,Calm3_Scn4a,#N/A
Col1a1_Cd93,Calm3_Trpc5,#N/A
Col1a1_Ddr1,Calm3_Kcnq3,#N/A
Col1a1_Ddr2,Calm3_Adcy8,#N/A
Col1a1_Itga11,Calm3_Mylk,#N/A
Col1a1_Itga2,Icam5_Itgal,Icam5_Itgal
Col1a1_Itga5,Icam5_Itgb2,Icam5_Itgb2
Col1a1_Itgb1,Cd70_Cd27,Cd70_Cd27
Col1a1_Tmprss6,Sema6a_Plxna4,Sema6a_Plxna4
Col1a2_Cd36,Sema6a_Plxna2,Sema6a_Plxna2
Col1a2_Cd44,Vip_Dpp4,#N/A
Col1a2_Cd93,Vip_Npr3,#N/A
Col1a2_Itga2,Vip_Ramp2,#N/A
Col1a2_Itga2b,Vip_Vipr1,Vip_Vipr1
Col1a2_Itgb3,Vip_Adcyap1r1,Vip_Adcyap1r1
Col2a1_Ddr1,Vip_Ramp1,#N/A
Col2a1_Itga10,Vip_Ramp3,#N/A
Col2a1_Itga2,Vip_Vipr2,Vip_Vipr2
Col2a1_Itga2b,Lama4_Itgb1,#N/A
Col2a1_Itgb1,Nts_Sort1,Nts_Sort1
Col2a1_Mag,Nts_Ntsr1,Nts_Ntsr1
Col2a1_Tnfrsf10b,Nts_Ntsr2,Nts_Ntsr2
Col3a1_Ddr1,Nts_Ngfr,#N/A
Col3a1_Ddr2,Ccn2_Egfr,#N/A
Col3a1_Mag,Ccn2_Lrp6,#N/A
Col4a1_Cd93,Ccn2_Fgfr2,#N/A
Col4a1_Itga1,Ccn2_Lrp1,#N/A
Col4a1_Itgav,Ccn2_Itgam,#N/A
Col4a1_Itgb1,Ccn2_Itga5,#N/A
Col4a1_Itgb8,Ccn2_Ntrk1,#N/A
Col4a2_Cd93,Hsp90b1_Lrp6,#N/A
Col4a3_Cd47,Hsp90b1_Lrp1,#N/A
Col4a3_Cd93,Hsp90b1_Tlr2,#N/A
Col4a3_Itgav,Hsp90b1_Tlr9,#N/A
Col4a4_Cd93,Hsp90b1_Tlr4,#N/A
Col4a5_Cd93,Hsp90b1_Pparg,#N/A
Col4a6_Cd93,Fgf18_Fgfr1,Fgf18_Fgfr1
Col5a1_Sdc3,Fgf18_Fgfr4,Fgf18_Fgfr4
Col5a2_Ddr1,Fgf18_Fgfr2,Fgf18_Fgfr2
Col5a3_Sdc3,Fgf18_Fgfr3,Fgf18_Fgfr3
Col8a1_Itga1,Madcam1_Itgb7,Madcam1_Itgb7
Col8a1_Itga2,Madcam1_Itga4,Madcam1_Itga4
Col9a1_Mag,Fgf22_Fgfr1,#N/A
Col9a2_Mag,Fgf22_Fgfr2,Fgf22_Fgfr2
Col9a3_Mag,Il13_Il4ra,Il13_Il4ra
Colq_Musk,Il13_Il13ra1,Il13_Il13ra1
Cort_Ghsr,Il13_Il13ra2,Il13_Il13ra2
Cort_Mrgprb1,Pomc_Mc5r,Pomc_Mc5r
Cort_Mrgprx2,Pomc_Mc3r,Pomc_Mc3r
Cort_Sstr1,Pomc_Mc2r,Pomc_Mc2r
Cort_Sstr2,Pomc_Mc4r,Pomc_Mc4r
Cort_Sstr3,Pomc_Oprm1,Pomc_Oprm1
Cort_Sstr4,Pomc_Mc1r,Pomc_Mc1r
Cort_Sstr5,Pomc_Oprd1,Pomc_Oprd1
Cp_Slc40a1,Ccl7_Ccr2,Ccl7_Ccr2
Crh_Crhr1,Ccl7_Ccr5,Ccl7_Ccr5
Crh_Crhr2,Ccl7_Cxcr3,Ccl7_Cxcr3
Crh_Mc2r,Ccl7_Ccr3,Ccl7_Ccr3
Crp_Olr1,Ccl7_Ccr1,Ccl7_Ccr1
Csf1_Csf1r,Ccl7_Ccr10,Ccl7_Ccr10
Csf2_Csf1r,Tac4_Tacr1,Tac4_Tacr1
Csf2_Csf2ra,Gng4_Kcnj6,#N/A
Csf2_Csf2rb,Prl7d1_Prlr,#N/A
Csf2_Csf2rb2,Prl2c5_Prlr,#N/A
Csf2_Csf3r,Prl4a1_Prlr,#N/A
Csf2_Il3ra,Edn1_Ednrb,Edn1_Ednrb
Csf2_Sdc2,Edn1_Kel,Edn1_Kel
Csf3_Csf1r,Edn1_Ednra,Edn1_Ednra
Csf3_Csf3r,Sema4d_Erbb2,Sema4d_Erbb2
Ctf1_Il6st,Sema4d_Plxna2,#N/A
Ctf1_Lifr,Sema4d_Cd72,Sema4d_Cd72
Cthrc1_Fzd3,Sema4d_Plxnb1,Sema4d_Plxnb1
Cthrc1_Fzd5,Sema4d_Met,Sema4d_Met
Cthrc1_Fzd6,Sema4d_Plxnb2,Sema4d_Plxnb2
Cubn_Lrp2,Cxcl14_Cxcr4,#N/A
Cx3cl1_Cx3cr1,Il9_Il9r,Il9_Il9r
Cxcl1_Cxcr1,Thbs4_Notch1,#N/A
Cxcl1_Cxcr2,Fgf10_Fgfr1,#N/A
Cxcl1_Xcr1,Fgf10_Fgfr2,Fgf10_Fgfr2
Cxcl10_Ccr3,Fgf10_Fgfr3,#N/A
Cxcl10_Cxcr3,Nid2_Col13a1,Nid2_Col13a1
Cxcl10_Sdc4,Plau_Lrp1,Plau_Lrp1
Cxcl11_Ackr3,Plau_Lrp2,Plau_Lrp2
Cxcl11_Ccr3,Plau_Igf2r,Plau_Igf2r
Cxcl11_Cxcr3,Plau_Mrc2,#N/A
Cxcl12_Ackr3,Plau_Itgb2,#N/A
Cxcl12_Cd4,Plau_Plaur,Plau_Plaur
Cxcl12_Cxcr3,Vcl_Alk,#N/A
Cxcl12_Cxcr4,Arf4_Lrp2,#N/A
Cxcl12_Itgb1,Fgf9_Fgfr1,Fgf9_Fgfr1
Cxcl13_Ackr4,Fgf9_Fgfr4,Fgf9_Fgfr4
Cxcl13_Ccr10,Fgf9_Fgfr2,Fgf9_Fgfr2
Cxcl13_Cxcr3,Fgf9_Fgfr3,Fgf9_Fgfr3
Cxcl13_Cxcr5,Tnfsf11_Lgr4,#N/A
Cxcl16_Cxcr6,Tnfsf11_Tnfrsf11b,Tnfsf11_Tnfrsf11b
Cxcl2_Cxcr1,Tnfsf11_Itga2b,#N/A
Cxcl2_Cxcr2,Tnfsf11_Tnfrsf11a,Tnfsf11_Tnfrsf11a
Cxcl5_Cxcr1,Clu_Lrp2,#N/A
Cxcl5_Cxcr2,Clu_Lrp8,#N/A
Cxcl9_Ccr3,Clu_Vldlr,#N/A
Cxcl9_Cxcr3,Adam2_Itgb7,Adam2_Itgb7
Dcn_Egfr,Adam2_Itgb1,Adam2_Itgb1
Dcn_Erbb4,Adam2_Itga6,Adam2_Itga6
Dcn_Met,Adam2_Cd9,Adam2_Cd9
Defb1_Ccr6,Adam2_Itga9,Adam2_Itga9
Defb14_Ccr2,Fgf17_Fgfr1,Fgf17_Fgfr1
Defb14_Ccr6,Fgf17_Fgfr4,Fgf17_Fgfr4
Dhh_Boc,Fgf17_Fgfr2,Fgf17_Fgfr2
Dhh_Cdon,Fgf17_Fgfr3,Fgf17_Fgfr3
Dhh_Hhip,Gdnf_Gfra4,#N/A
Dhh_Ptch1,Gdnf_Ret,Gdnf_Ret
Dhh_Ptch2,Gdnf_Sorl1,#N/A
Dkk1_Kremen1,Gdnf_Sdc3,#N/A
Dkk1_Kremen2,Gdnf_Gfra3,#N/A
Dkk1_Lrp5,Gdnf_Gfra1,Gdnf_Gfra1
