Gdf6_BMPR1A_ACVR2A,Adcyap1_Adcyap1r1,Adcyap1_Adcyap1r1
Gdf6_BMPR1A_ACVR2B,Adcyap1_Sctr,#N/A
Gdf6_BMPR1A_BMPR2,Adcyap1_Vipr1,#N/A
Gdf6_BMPR1B_ACVR2A,Adcyap1_Vipr2,#N/A
Gdf6_BMPR1B_ACVR2B,Adipoq_Adipor1,Adipoq_Adipor1
Gdf6_BMPR1B_BMPR2,Adipoq_Adipor2,Adipoq_Adipor2
Gdf7_BMPR1A_ACVR2A,Adm_Calcr,Adm_Calcr
Gdf7_BMPR1A_ACVR2B,Adm_Calcrl,Adm_Calcrl
Gdf7_BMPR1A_BMPR2,Adm_Gpr182,#N/A
Gdf7_BMPR1B_ACVR2A,Adm_Ramp2,#N/A
Gdf7_BMPR1B_ACVR2B,Adm2_Calcr,#N/A
Gdf7_BMPR1B_BMPR2,Adm2_Calcrl,#N/A
Bmp15_BMPR1B_BMPR2,Adm2_Ramp1,#N/A
Bmp5_ACVR1_ACVR2A,Agrn_Atp1a3,#N/A
Bmp5_ACVR1_ACVR2B,Agrn_Lrp4,#N/A
Bmp5_ACVR1_BMPR2,Agrn_Musk,#N/A
Bmp5_BMPR1A_ACVR2A,Agrp_Mc3r,#N/A
Bmp5_BMPR1A_ACVR2B,Agrp_Mc4r,#N/A
Bmp5_BMPR1A_BMPR2,Agrp_Mc5r,#N/A
Bmp5_BMPR1B_ACVR2A,Agrp_Sdc3,#N/A
Bmp5_BMPR1B_ACVR2B,Agt_Agtr2,#N/A
Bmp5_BMPR1B_BMPR2,Agt_Lrp2,#N/A
Bmp6_ACVR1_ACVR2A,Agt_Mas1,Agt_Mas1
Bmp6_ACVR1_ACVR2B,Ahsg_Insr,#N/A
Bmp6_ACVR1_BMPR2,Alb_Lrp2,#N/A
Bmp6_BMPR1A_ACVR2A,Amh_Acvr1,#N/A
Bmp6_BMPR1A_ACVR2B,Amh_Amhr2,#N/A
Bmp6_BMPR1A_BMPR2,Amh_Egfr,#N/A
Bmp6_BMPR1B_ACVR2A,Angpt1_Itgb1,#N/A
Bmp6_BMPR1B_ACVR2B,Angpt1_Itga5,#N/A
Bmp6_BMPR1B_BMPR2,Angpt1_Tek,Angpt1_Tek
Bmp7_ACVR1_ACVR2A,Angpt1_Tie1,#N/A
Bmp7_ACVR1_ACVR2B,Angpt2_Tek,Angpt2_Tek
Bmp7_ACVR1_BMPR2,Angpt2_Tie1,#N/A
Bmp7_BMPR1A_ACVR2A,Angpt4_Tek,#N/A
Bmp7_BMPR1A_ACVR2B,Angpt4_Tie1,#N/A
Bmp7_BMPR1A_BMPR2,Angptl1_Tek,#N/A
Bmp7_BMPR1B_ACVR2A,Angptl2_Tie1,#N/A
Bmp7_BMPR1B_ACVR2B,Angptl3_Itga5,#N/A
Bmp7_BMPR1B_BMPR2,Angptl3_Itgav,#N/A
Bmp8a_ACVR1_ACVR2A,Angptl3_Itgb3,#N/A
Bmp8a_ACVR1_ACVR2B,Angptl4_Tie1,#N/A
Bmp8a_ACVR1_BMPR2,Anxa1_Egfr,#N/A
Bmp8a_BMPR1A_ACVR2A,Anxa1_Dysf,#N/A
Bmp8a_BMPR1A_ACVR2B,Anxa1_Fpr1,Anxa1_Fpr1
Bmp8a_BMPR1A_BMPR2,Apln_Aplnr,Apln_Aplnr
Bmp8a_BMPR1B_ACVR2A,Apob_Calcr,#N/A
Bmp8a_BMPR1B_ACVR2B,Apob_Lrp2,#N/A
Bmp8a_BMPR1B_BMPR2,Apob_Itgam,#N/A
Bmp8b_ACVR1_ACVR2A,Apob_Itgb2,#N/A
Bmp8b_ACVR1_ACVR2B,Apob_Ldlr,#N/A
Bmp8b_ACVR1_BMPR2,Apob_Lrp6,#N/A
Bmp8b_BMPR1A_ACVR2A,Apob_Lrp8,#N/A
Bmp8b_BMPR1A_ACVR2B,Apob_Lsr,#N/A
Bmp8b_BMPR1A_BMPR2,Apob_Olr1,#N/A
Bmp8b_BMPR1B_ACVR2A,Apoc3_Sdc2,#N/A
Bmp8b_BMPR1B_ACVR2B,Apoc3_Tlr2,#N/A
Bmp8b_BMPR1B_BMPR2,Apod_Lepr,#N/A
Bmp10_ACVRL1_BMPR2,Apoe_Lrp1,#N/A
Bmp10_ACVRL1_ACVR2A,Apoe_Lrp2,#N/A
Gdf2_ACVRL1_BMPR2,Apoe_Ldlr,#N/A
Gdf2_ACVRL1_ACVR2A,Apoe_Lrp8,#N/A
Gdf9_ACVR1B_BMPR2,Apoe_Chrna4,#N/A
Gdf10_ACVR1B_ACVR2A,Apoe_Lrp5,#N/A
Gdf11_TGFBR1_ACVR2A,Apoe_Scarb1,#N/A
Gdf11_TGFBR1_ACVR2B,Apoe_Sorl1,#N/A
Gdf11_ACVR1B_ACVR2B,Apoe_Vldlr,#N/A
Gdf15_Tgfbr2,App_Lrp1,#N/A
Mstn_TGFBR1_ACVR2B,App_Cav1,#N/A
Mstn_ACVR1B_ACVR2B,App_Cd74,App_Cd74
Mstn_ACVR1B_ACVR2A,App_Gpc1,#N/A
Mstn_TGFBR1_ACVR2A,App_Ncstn,#N/A
Amh_AMHR2_ACVR1,App_Ngfr,#N/A
Amh_AMHR2_BMPR1A,App_Slc45a3,#N/A
Gdnf_GFRA1_RET,App_Tnfrsf21,#N/A
Nrtn_GFRA2_RET,Areg_Egfr,Areg_Egfr
Artn_GFRA3_RET,Areg_Erbb3,#N/A
Pspn_GFRA4_RET,Arf1_Insr,#N/A
Artn_GFRA1_RET,Arf1_Chrm3,#N/A
Nodal_ACVR1B_ACVR2A_CFC1,Arf1_Pld2,#N/A
Nodal_ACVR1C_ACVR2A_CFC1,Artn_Gfra1,#N/A
Nodal_ACVR1B_ACVR2B_CFC1,Artn_Gfra3,#N/A
Nodal_ACVR1C_ACVR2B_CFC1,Artn_Ret,#N/A
Gdf1_ACVR1B_ACVR2A_CFC1,a_Mc3r,#N/A
Gdf1_ACVR1B_ACVR2B_CFC1,a_Mc4r,#N/A
Gdf1_ACVR1C_ACVR2A_CFC1,a_Mc5r,#N/A
Gdf1_ACVR1C_ACVR2B_CFC1,a_Atrn,#N/A
Gdf3_ACVR1B_ACVR2A_CFC1,a_F11r,#N/A
Gdf3_ACVR1B_ACVR2B_CFC1,a_Mc2r,#N/A
Gdf3_ACVR1C_ACVR2A_CFC1,Avp_Avpr1a,Avp_Avpr1a
Gdf3_ACVR1C_ACVR2B_CFC1,Avp_Avpr1b,Avp_Avpr1b
Inhba_ACVR1B_ACVR2A,Avp_Avpr2,Avp_Avpr2
Inhba_ACVR1B_ACVR2B,Avp_Oxtr,#N/A
Inhbb_ACVR1B_ACVR2A,Azgp1_Itgav,#N/A
Inhbb_ACVR1B_ACVR2B,B2m_Cd247,#N/A
Inhbb_ACVR1C_ACVR2A,B2m_Cd3d,#N/A
Inhbb_ACVR1C_ACVR2B,B2m_Cd3g,#N/A
Inhbc_ACVR1B_ACVR2A,B2m_Hfe,#N/A
Inhbc_ACVR1B_ACVR2B,B2m_Klrd1,#N/A
Inhbc_ACVR1C_ACVR2A,B2m_Tfrc,#N/A
Inhbc_ACVR1C_ACVR2B,Bcan_Egfr,#N/A
Inhbe_ACVR1B_ACVR2A,Bcan_Nrcam,#N/A
Inhbe_ACVR1B_ACVR2B,Bdnf_Ngfr,#N/A
Inhbe_ACVR1C_ACVR2A,Bdnf_Ddr1,#N/A
Inhbe_ACVR1C_ACVR2B,Bdnf_Drd4,#N/A
Activin AB_ACVR1B_ACVR2A,Bdnf_Ntrk2,Bdnf_Ntrk2
Activin AB_ACVR1B_ACVR2B,Bdnf_Sort1,#N/A
Activin AB_ACVR1C_ACVR2A,Bgn_Tlr2,#N/A
Activin AB_ACVR1C_ACVR2B,Bgn_Ly96,#N/A
Inhibin A_Acvr2a,Bgn_Tlr1,#N/A
Inhibin B_Acvr2b,Bgn_Tlr4,#N/A
Wnt1_FZD1_LRP5,Bmp10_Acvr1,#N/A
Wnt1_FZD10_LRP5,Bmp10_Acvr2a,#N/A
Wnt1_FZD2_LRP5,Bmp10_Acvr2b,#N/A
Wnt1_FZD3_LRP5,Bmp10_Acvrl1,#N/A
Wnt1_FZD4_LRP5,Bmp10_Bmpr1a,#N/A
Wnt1_FZD5_LRP5,Bmp10_Bmpr1b,#N/A
Wnt1_FZD6_LRP5,Bmp10_Bmpr2,#N/A
Wnt1_FZD7_LRP5,Bmp10_Eng,#N/A
Wnt1_FZD8_LRP5,Bmp15_Acvr1,#N/A
Wnt1_FZD9_LRP5,Bmp15_Acvr2a,#N/A
Wnt10a_FZD1_LRP5,Bmp15_Acvr2b,#N/A
Wnt10a_FZD10_LRP5,Bmp15_Bmpr1a,#N/A
Wnt10a_FZD2_LRP5,Bmp15_Bmpr1b,#N/A
Wnt10a_FZD3_LRP5,Bmp15_Bmpr2,#N/A
Wnt10a_FZD4_LRP5,Bmp2_Acvr1,#N/A
Wnt10a_FZD5_LRP5,Bmp2_Acvr2a,#N/A
Wnt10a_FZD6_LRP5,Bmp2_Acvr2b,#N/A
Wnt10a_FZD7_LRP5,Bmp2_Bmpr1a,#N/A
Wnt10a_FZD8_LRP5,Bmp2_Bmpr1b,#N/A
Wnt10a_FZD9_LRP5,Bmp2_Bmpr2,#N/A
Wnt10b_FZD1_LRP5,Bmp2_Eng,#N/A
Wnt10b_FZD10_LRP5,Bmp2_Hfe2,#N/A
Wnt10b_FZD2_LRP5,Bmp3_Acvr1,#N/A
Wnt10b_FZD3_LRP5,Bmp3_Acvr2a,#N/A
Wnt10b_FZD4_LRP5,Bmp3_Acvr2b,#N/A
Wnt10b_FZD5_LRP5,Bmp3_Bmpr1a,#N/A
Wnt10b_FZD6_LRP5,Bmp3_Bmpr1b,#N/A
Wnt10b_FZD7_LRP5,Bmp3_Bmpr2,#N/A
Wnt10b_FZD8_LRP5,Bmp4_Acvr1,#N/A
Wnt10b_FZD9_LRP5,Bmp4_Acvr2a,#N/A
Wnt16_FZD1_LRP5,Bmp4_Acvr2b,#N/A
Wnt16_FZD10_LRP5,Bmp4_Bmpr1a,#N/A
Wnt16_FZD2_LRP5,Bmp4_Bmpr1b,#N/A
Wnt16_FZD3_LRP5,Bmp4_Bmpr2,#N/A
Wnt16_FZD4_LRP5,Bmp4_Hfe2,#N/A
Wnt16_FZD5_LRP5,Bmp5_Acvr1,#N/A
Wnt16_FZD6_LRP5,Bmp5_Acvr2a,#N/A
Wnt16_FZD7_LRP5,Bmp5_Acvr2b,#N/A
Wnt16_FZD8_LRP5,Bmp5_Bmpr1a,#N/A
Wnt16_FZD9_LRP5,Bmp5_Bmpr1b,#N/A
Wnt2_FZD1_LRP5,Bmp5_Bmpr2,#N/A
Wnt2_FZD10_LRP5,Bmp5_Hfe2,#N/A
Wnt2_FZD2_LRP5,Bmp6_Acvr1,#N/A
Wnt2_FZD3_LRP5,Bmp6_Acvr2a,#N/A
Wnt2_FZD4_LRP5,Bmp6_Acvr2b,#N/A
Wnt2_FZD5_LRP5,Bmp6_Bmpr1a,#N/A
Wnt2_FZD6_LRP5,Bmp6_Bmpr1b,#N/A
Wnt2_FZD7_LRP5,Bmp6_Bmpr2,#N/A
Wnt2_FZD8_LRP5,Bmp7_Acvr1,#N/A
Wnt2_FZD9_LRP5,Bmp7_Acvr2a,#N/A
Wnt2b_FZD1_LRP5,Bmp7_Acvr2b,#N/A
Wnt2b_FZD10_LRP5,Bmp7_Bmpr1a,#N/A
Wnt2b_FZD2_LRP5,Bmp7_Bmpr1b,#N/A
Wnt2b_FZD3_LRP5,Bmp7_Bmpr2,#N/A
Wnt2b_FZD4_LRP5,Bmp7_Eng,#N/A
Wnt2b_FZD5_LRP5,Bst1_Cav1,#N/A
Wnt2b_FZD6_LRP5,Btc_Erbb4,Btc_Erbb4
Wnt2b_FZD7_LRP5,Btc_Egfr,Btc_Egfr
Wnt2b_FZD8_LRP5,Btc_Erbb3,#N/A
Wnt2b_FZD9_LRP5,Btc_Erbb2,#N/A
Wnt3_FZD1_LRP5,Btla_Cd247,#N/A
Wnt3_FZD10_LRP5,Btla_Cd79a,#N/A
Wnt3_FZD2_LRP5,Btla_Tnfrsf14,Btla_Tnfrsf14
Wnt3_FZD3_LRP5,Btla_Vtcn1,#N/A
Wnt3_FZD4_LRP5,BC055324_Plscr4,#N/A
Wnt3_FZD5_LRP5,1700013F07Rik_Plscr4,#N/A
Wnt3_FZD6_LRP5,C1qa_Cd93,#N/A
Wnt3_FZD7_LRP5,C1qa_Cr1l,#N/A
Wnt3_FZD8_LRP5,C1qa_Cspg4,#N/A
Wnt3_FZD9_LRP5,C1qb_Lrp1,#N/A
Wnt3a_FZD1_LRP5,C1qtnf1_Avpr2,#N/A
Wnt3a_FZD10_LRP5,C1qtnf5_Mfrp,#N/A
Wnt3a_FZD2_LRP5,C3_Lrp1,#N/A
Wnt3a_FZD3_LRP5,C3_Itgam,#N/A
Wnt3a_FZD4_LRP5,C3_Itgb2,#N/A
Wnt3a_FZD5_LRP5,C3_Cr1l,#N/A
Wnt3a_FZD6_LRP5,C3_C3ar1,C3_C3ar1
Wnt3a_FZD7_LRP5,C3_C5ar2,#N/A
Wnt3a_FZD8_LRP5,C3_Cd19,#N/A
Wnt3a_FZD9_LRP5,C3_Cd46,#N/A
Wnt4_FZD1_LRP5,C3_Cd81,#N/A
Wnt4_FZD10_LRP5,C4bp_Lrp1,#N/A
Wnt4_FZD2_LRP5,C4bp_Bmpr2,#N/A
Wnt4_FZD3_LRP5,C4bp_Cd40,#N/A
Wnt4_FZD4_LRP5,Hc_C5ar2,#N/A
Wnt4_FZD5_LRP5,Hc_C5ar1,Hc_C5ar1
Wnt4_FZD6_LRP5,2300002M23Rik_Ddr1,#N/A
Wnt4_FZD7_LRP5,Calca_Calcr,Calca_Calcr
Wnt4_FZD8_LRP5,Calca_Calcrl,Calca_Calcrl
Wnt4_FZD9_LRP5,Calca_Ramp2,#N/A
Wnt6_FZD1_LRP5,Calca_Ramp1,#N/A
Wnt6_FZD10_LRP5,Calcb_Calcr,Calcb_Calcr
Wnt6_FZD2_LRP5,Calcb_Calcrl,Calcb_Calcrl
Wnt6_FZD3_LRP5,Calcb_Ramp1,#N/A
Wnt6_FZD4_LRP5,Calr_Lrp1,#N/A
Wnt6_FZD5_LRP5,Calr_Mtnr1a,#N/A
Wnt6_FZD6_LRP5,Calr_Itgav,#N/A
Wnt6_FZD7_LRP5,Calr_Itga3,#N/A
Wnt6_FZD8_LRP5,Calr_Itga2b,#N/A
Wnt6_FZD9_LRP5,Calr_Scarf1,#N/A
Wnt7a_FZD1_LRP5,Calr_Tshr,#N/A
Wnt7a_FZD10_LRP5,Camp_Egfr,#N/A
Wnt7a_FZD2_LRP5,Camp_Igf1r,#N/A
Wnt7a_FZD3_LRP5,Camp_P2rx7,#N/A
Wnt7a_FZD4_LRP5,Cck_Cckar,Cck_Cckar
Wnt7a_FZD5_LRP5,Cck_Cckbr,Cck_Cckbr
Wnt7a_FZD6_LRP5,Ccl1_Ccr8,Ccl1_Ccr8
Wnt7a_FZD7_LRP5,Ccl11_Ackr2,Ccl11_Ackr2
Wnt7a_FZD8_LRP5,Ccl11_Ackr4,#N/A
Wnt7a_FZD9_LRP5,Ccl11_Ccr3,Ccl11_Ccr3
Wnt7b_FZD1_LRP5,Ccl11_Cxcr3,#N/A
Wnt7b_FZD10_LRP5,Ccl17_Ccr8,#N/A
Wnt7b_FZD2_LRP5,Ccl17_Ccr4,Ccl17_Ccr4
Wnt7b_FZD3_LRP5,Ccl2_Ackr2,Ccl2_Ackr2
Wnt7b_FZD4_LRP5,Ccl2_Ackr4,#N/A
Wnt7b_FZD5_LRP5,Ccl2_Ccr3,#N/A
Wnt7b_FZD6_LRP5,Ccl2_Ccr4,#N/A
Wnt7b_FZD7_LRP5,Ccl2_Ccr10,#N/A
Wnt7b_FZD8_LRP5,Ccl20_Cxcr3,#N/A
Wnt7b_FZD9_LRP5,Ccl20_Ccr6,Ccl20_Ccr6
Wnt8a_FZD1_LRP5,Ccl22_Ccr4,Ccl22_Ccr4
Wnt8a_FZD10_LRP5,Ccl24_Ccr3,Ccl24_Ccr3
Wnt8a_FZD2_LRP5,Ccl25_Ackr2,#N/A
Wnt8a_FZD3_LRP5,Ccl25_Ackr4,Ccl25_Ackr4
Wnt8a_FZD4_LRP5,Ccl25_Ccr10,#N/A
Wnt8a_FZD5_LRP5,Ccl25_Ccr9,Ccl25_Ccr9
Wnt8a_FZD6_LRP5,Ccl26_Ccr3,Ccl26_Ccr3
Wnt8a_FZD7_LRP5,Ccl28_Ackr2,#N/A
Wnt8a_FZD8_LRP5,Ccl28_Ccr3,Ccl28_Ccr3
Wnt8a_FZD9_LRP5,Ccl28_Ccr10,Ccl28_Ccr10
Wnt8b_FZD1_LRP5,Ccl4_Ccr8,#N/A
Wnt8b_FZD10_LRP5,Ccl4_Ackr2,Ccl4_Ackr2
Wnt8b_FZD2_LRP5,Ccl4_Ccr3,#N/A
Wnt8b_FZD3_LRP5,Ccl5_Sdc4,#N/A
Wnt8b_FZD4_LRP5,Ccl5_Ackr2,Ccl5_Ackr2
Wnt8b_FZD5_LRP5,Ccl5_Ackr4,#N/A
Wnt8b_FZD6_LRP5,Ccl5_Ccr3,Ccl5_Ccr3
Wnt8b_FZD7_LRP5,Ccl5_Cxcr3,#N/A
Wnt8b_FZD8_LRP5,Ccl5_Ccr4,Ccl5_Ccr4
Wnt8b_FZD9_LRP5,Ccl5_Gpr75,#N/A
Wnt9a_FZD1_LRP5,Ccl5_Sdc1,#N/A
Wnt9a_FZD10_LRP5,Ccl7_Ackr2,#N/A
Wnt9a_FZD2_LRP5,Ccl7_Ackr4,#N/A
Wnt9a_FZD3_LRP5,Ccl7_Ccr3,Ccl7_Ccr3
Wnt9a_FZD4_LRP5,Ccl7_Cxcr3,#N/A
Wnt9a_FZD5_LRP5,Ccl7_Ccr10,#N/A
Wnt9a_FZD6_LRP5,Cd14_Itgb1,#N/A
Wnt9a_FZD7_LRP5,Cd14_Itga4,#N/A
Wnt9a_FZD8_LRP5,Cd24a_Selp,#N/A
Wnt9a_FZD9_LRP5,Cd34_Selp,Cd34_Selp
Wnt9b_FZD1_LRP5,Cd34_Sell,#N/A
Wnt9b_FZD10_LRP5,Cd40lg_Itgam,#N/A
Wnt9b_FZD2_LRP5,Cd40lg_Itgb2,#N/A
Wnt9b_FZD3_LRP5,Cd40lg_Cd40,Cd40lg_Cd40
Wnt9b_FZD4_LRP5,Cd40lg_Traf3,#N/A
Wnt9b_FZD5_LRP5,Cd5l_Cd5,#N/A
Wnt9b_FZD6_LRP5,Cd70_Cd27,Cd70_Cd27
Wnt9b_FZD7_LRP5,Cdh1_Itgb7,#N/A
Wnt9b_FZD8_LRP5,Cdh1_Egfr,#N/A
Wnt9b_FZD9_LRP5,Cdh1_Lrp5,#N/A
Wnt1_FZD1_LRP6,Cdh1_Erbb3,#N/A
Wnt1_FZD10_LRP6,Cdh1_Igf1r,#N/A
Wnt1_FZD2_LRP6,Cdh1_Cdh2,#N/A
Wnt1_FZD3_LRP6,Cdh1_Itgae,#N/A
Wnt1_FZD4_LRP6,Cdh1_Klrg1,Cdh1_Klrg1
Wnt1_FZD5_LRP6,Cdh1_Ptprf,#N/A
Wnt1_FZD6_LRP6,Cdh1_Ptprm,#N/A
Wnt1_FZD7_LRP6,Cel_Cxcr4,#N/A
Wnt1_FZD8_LRP6,Cga_Tshr,Cga_Tshr
Wnt1_FZD9_LRP6,Cga_Fshr,Cga_Fshr
Wnt10a_FZD1_LRP6,Cga_Lhcgr,Cga_Lhcgr
Wnt10a_FZD10_LRP6,Cgn_F11r,#N/A
Wnt10a_FZD2_LRP6,Cgn_Ocln,#N/A
Wnt10a_FZD3_LRP6,Cgn_Tgfbr1,#N/A
Wnt10a_FZD4_LRP6,Cgn_Tgfbr2,#N/A
Wnt10a_FZD5_LRP6,Chad_Itgb1,#N/A
Wnt10a_FZD6_LRP6,Chad_Itga2,#N/A
Wnt10a_FZD7_LRP6,Clcf1_Cntfr,#N/A
Wnt10a_FZD8_LRP6,Clcf1_Crlf1,#N/A
Wnt10a_FZD9_LRP6,Clcf1_Il6st,#N/A
Wnt10b_FZD1_LRP6,Clcf1_Lifr,#N/A
Wnt10b_FZD10_LRP6,Clec11a_Kit,#N/A
Wnt10b_FZD2_LRP6,Cntf_Cntfr,#N/A
Wnt10b_FZD3_LRP6,Cntf_Il6st,#N/A
Wnt10b_FZD4_LRP6,Cntf_Lifr,#N/A
Wnt10b_FZD5_LRP6,Cntf_Il6ra,#N/A
Wnt10b_FZD6_LRP6,Cntn2_Nrcam,#N/A
Wnt10b_FZD7_LRP6,Cntn2_Cntn1,#N/A
Wnt10b_FZD8_LRP6,Cntn2_Cntnap2,#N/A
Wnt10b_FZD9_LRP6,Cntn2_Nrp1,#N/A
Wnt16_FZD1_LRP6,Col11a1_Itgb1,#N/A
Wnt16_FZD10_LRP6,Col11a1_Ddr1,#N/A
Wnt16_FZD2_LRP6,Col11a1_Itga2,#N/A
Wnt16_FZD3_LRP6,Col14a1_Cd44,#N/A
Wnt16_FZD4_LRP6,Col18a1_Itgb1,#N/A
Wnt16_FZD5_LRP6,Col18a1_Itga5,#N/A
Wnt16_FZD6_LRP6,Col18a1_Gpc1,#N/A
Wnt16_FZD7_LRP6,Col18a1_Gpc4,#N/A
Wnt16_FZD8_LRP6,Col18a1_Kdr,#N/A
Wnt16_FZD9_LRP6,Col1a1_Itgb1,#N/A
Wnt2_FZD1_LRP6,Col1a1_Itga5,#N/A
Wnt2_FZD10_LRP6,Col1a1_Itgav,#N/A
Wnt2_FZD2_LRP6,Col1a1_Ddr1,#N/A
Wnt2_FZD3_LRP6,Col1a1_Cd93,#N/A
Wnt2_FZD4_LRP6,Col1a1_Itga2,#N/A
Wnt2_FZD5_LRP6,Col1a1_Cd44,Col1a1_Cd44
Wnt2_FZD6_LRP6,Col1a1_Cd36,#N/A
Wnt2_FZD7_LRP6,Col1a1_Ddr2,#N/A
Wnt2_FZD8_LRP6,Col1a1_Flt4,#N/A
Wnt2_FZD9_LRP6,Col1a1_Itga1,#N/A
Wnt2b_FZD1_LRP6,Col1a1_Itga11,#N/A
Wnt2b_FZD10_LRP6,Col1a1_Tmprss6,#N/A
Wnt2b_FZD2_LRP6,Col1a2_Itgb1,#N/A
Wnt2b_FZD3_LRP6,Col1a2_Itgav,#N/A
Wnt2b_FZD4_LRP6,Col1a2_Itgb3,#N/A
Wnt2b_FZD5_LRP6,Col1a2_Cd93,#N/A
Wnt2b_FZD6_LRP6,Col1a2_Itga2b,#N/A
Wnt2b_FZD7_LRP6,Col1a2_Itga2,#N/A
Wnt2b_FZD8_LRP6,Col1a2_Cd44,Col1a2_Cd44
Wnt2b_FZD9_LRP6,Col1a2_Cd36,#N/A
Wnt3_FZD1_LRP6,Col1a2_Flt4,#N/A
Wnt3_FZD10_LRP6,Col1a2_Itga1,#N/A
Wnt3_FZD2_LRP6,Col1a2_Itga11,#N/A
Wnt3_FZD3_LRP6,Col2a1_Itgb1,#N/A
Wnt3_FZD4_LRP6,Col2a1_Ddr1,#N/A
Wnt3_FZD5_LRP6,Col2a1_Itga2b,#N/A
Wnt3_FZD6_LRP6,Col2a1_Itga2,#N/A
Wnt3_FZD7_LRP6,Col2a1_Itga1,#N/A
Wnt3_FZD8_LRP6,Col2a1_Itga10,#N/A
Wnt3_FZD9_LRP6,Col2a1_Mag,#N/A
Wnt3a_FZD1_LRP6,Col2a1_Olfr20,#N/A
Wnt3a_FZD10_LRP6,Col3a1_Itgb1,#N/A
Wnt3a_FZD2_LRP6,Col3a1_Ddr1,#N/A
Wnt3a_FZD3_LRP6,Col3a1_Itga2,#N/A
Wnt3a_FZD4_LRP6,Col3a1_Ddr2,#N/A
Wnt3a_FZD5_LRP6,Col3a1_Mag,#N/A
Wnt3a_FZD6_LRP6,Col4a1_Itgb1,#N/A
Wnt3a_FZD7_LRP6,Col4a1_Itgav,#N/A
Wnt3a_FZD8_LRP6,Col4a1_Cd93,#N/A
Wnt3a_FZD9_LRP6,Col4a1_Itga2,#N/A
Wnt4_FZD1_LRP6,Col4a1_Itga1,#N/A
Wnt4_FZD10_LRP6,Col4a1_Cd47,#N/A
Wnt4_FZD2_LRP6,Col4a1_Itgb8,#N/A
Wnt4_FZD3_LRP6,Col4a2_Cd93,#N/A
Wnt4_FZD4_LRP6,Col4a3_Itgb1,#N/A
Wnt4_FZD5_LRP6,Col4a3_Itgav,#N/A
Wnt4_FZD6_LRP6,Col4a3_Cd93,#N/A
Wnt4_FZD7_LRP6,Col4a3_Itga2,#N/A
Wnt4_FZD8_LRP6,Col4a3_Itga1,#N/A
Wnt4_FZD9_LRP6,Col4a3_Cd47,#N/A
Wnt6_FZD1_LRP6,Col4a4_Itgb1,#N/A
Wnt6_FZD10_LRP6,Col4a4_Itgav,#N/A
Wnt6_FZD2_LRP6,Col4a4_Cd93,#N/A
Wnt6_FZD3_LRP6,Col4a4_Itga2,#N/A
Wnt6_FZD4_LRP6,Col4a4_Itga1,#N/A
Wnt6_FZD5_LRP6,Col4a4_Cd47,#N/A
Wnt6_FZD6_LRP6,Col4a5_Itgb1,#N/A
Wnt6_FZD7_LRP6,Col4a5_Itgav,#N/A
Wnt6_FZD8_LRP6,Col4a5_Cd93,#N/A
Wnt6_FZD9_LRP6,Col4a5_Itga2,#N/A
Wnt7a_FZD1_LRP6,Col4a5_Itga1,#N/A
Wnt7a_FZD10_LRP6,Col4a5_Cd47,#N/A
Wnt7a_FZD2_LRP6,Col4a6_Itgb1,#N/A
